	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
182	老板电器	002508.XSHE	281.86	-0.37%	18.21	4.42	801110	家用电器I	801111	白色家电II	1036.63	-3.84	沪深300,养老产业
183	正泰电器	601877.XSHG	513.72	0.0%	14.01	2.2	801730	电气设备I	801734	高低压设备II	1031.07	0.0	沪深300,300价值,中证红利,中证环保
184	宝新能源	000690.XSHE	124.68	0.17%	38.49	1.37	801160	公用事业I	801161	电力II	1029.59	1.75	中证500,中证环保
185	南极电商	002127.XSHE	272.25	5.82%	26.2	6.4	801200	商业贸易I	801204	专业零售II	1023.89	59.59	中证500
186	东方电气	600875.XSHG	274.77	0.34%	21.94	0.94	801730	电气设备I	801733	电源设备II	1023.62	3.48	中证500,中证环保
187	捷成股份	300182.XSHE	88.58	0.58%	-22.58	0.88	801760	传媒I	801761	文化传媒II	1022.63	5.93	中证500,创业板,中证传媒
188	华工科技	000988.XSHE	182.5	0.61%	37.25	3.0	801080	电子I	801082	其他电子II	1021.48	6.23	中证500
189	常宝股份	002478.XSHE	55.1	0.0%	8.82	1.26	801040	钢铁I	801041	钢铁II	1017.46	0.0	中证红利
190	九州通	600998.XSHG	253.67	0.45%	15.98	1.61	801150	医药生物I	801154	医药商业II	1014.37	4.56	沪深300,养老产业,全指医药
191	荣盛发展	002146.XSHE	375.25	-0.12%	4.31	1.02	801180	房地产I	801181	房地产开发II	1005.05	-1.21	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
192	今世缘	603369.XSHG	378.61	-0.3%	26.75	5.43	801120	食品饮料I	801123	饮料制造II	999.74	-3.0	中证500
193	华策影视	300133.XSHE	108.85	-1.27%	-90.54	1.57	801760	传媒I	801761	文化传媒II	999.43	-12.69	中证500,创业板,中证传媒
194	璞泰来	603659.XSHG	305.09	1.01%	48.93	9.53	801080	电子I	801082	其他电子II	996.7	10.07	中证500,中证环保
195	万达信息	300168.XSHE	184.14	-3.15%	149.73	5.08	801750	计算机I	801222	计算机应用II	996.22	-31.38	中证500,创业板
196	游族网络	002174.XSHE	138.87	0.26%	13.46	2.62	801760	传媒I	801752	互联网传媒II	993.92	2.58	中证500,中证传媒
197	孚日股份	002083.XSHE	54.48	-0.17%	11.4	1.51	801130	纺织服装I	801131	纺织制造II	988.49	-1.68	中证红利
198	海格通信	002465.XSHE	236.76	4.05%	49.27	2.8	801740	国防军工I	801743	地面兵装II	987.67	40.0	中证500
199	宝钢股份	600019.XSHG	1218.41	-0.55%	8.29	0.7	801040	钢铁I	801041	钢铁II	987.27	-5.43	上证50,沪深300,300价值,中证红利
200	雅戈尔	600177.XSHG	335.94	-0.3%	7.61	1.25	801180	房地产I	801181	房地产开发II	982.93	-2.95	沪深300,300价值,中证红利
201	丽珠集团	000513.XSHE	291.74	-2.92%	24.68	2.69	801150	医药生物I	801151	化学制药II	978.3	-28.57	中证500,全指医药
202	九牧王	601566.XSHG	63.5	0.18%	11.25	1.48	801130	纺织服装I	801132	服装家纺II	975.69	1.76	中证1000,中证红利
203	深南电路	002916.XSHE	495.77	0.97%	45.41	11.24	801080	电子I	801083	元件II	963.52	9.35	中证500
204	常熟银行	601128.XSHG	221.46	-0.37%	12.75	1.37	801780	银行I	801192	银行II	961.7	-3.56	中证500,金融地产
205	粤高速A	000429.XSHE	167.68	-0.25%	10.72	1.75	801170	交通运输I	801175	高速公路II	959.15	-2.4	中证1000,中证红利
206	大秦铁路	601006.XSHG	1178.94	0.38%	8.29	1.06	801170	交通运输I	801177	铁路运输II	957.36	3.64	沪深300,300价值,中证红利
207	银泰黄金	000975.XSHE	239.39	-0.25%	28.45	2.72	801050	有色金属I	801053	黄金II	956.28	-2.39	中证500
208	天茂集团	000627.XSHE	331.02	0.9%	24.88	1.63	801790	非银金融I	801194	保险II	956.27	8.61	沪深300,基本面120,养老产业,金融地产
209	卫士通	002268.XSHE	199.27	0.3%	153.21	4.6	801750	计算机I	801101	计算机设备II	953.86	2.86	中证500
210	安琪酵母	600298.XSHG	249.45	-0.69%	29.4	5.2	801010	农林牧渔I	801012	农产品加工II	951.45	-6.57	中证500
211	康弘药业	002773.XSHE	348.31	7.92%	47.02	7.82	801150	医药生物I	801151	化学制药II	948.24	75.1	沪深300,养老产业,全指医药
212	湖北能源	000883.XSHE	268.76	0.24%	16.95	0.98	801160	公用事业I	801161	电力II	944.29	2.27	中证500,中证环保
213	首创股份	600008.XSHG	186.48	0.61%	21.79	1.71	801160	公用事业I	801164	水务II	943.69	5.76	中证500,中证环保
214	财通证券	601108.XSHG	342.39	0.42%	30.01	1.72	801790	非银金融I	801193	证券II	940.77	3.95	沪深300,证券公司,金融地产
215	上海电力	600021.XSHG	192.88	0.55%	6.68	1.22	801160	公用事业I	801161	电力II	935.31	5.14	中证500,中证环保
216	杰瑞股份	002353.XSHE	303.74	-1.06%	26.24	3.27	801890	机械设备I	801074	专用设备II	932.13	-9.88	中证500
217	信立泰	002294.XSHE	194.14	0.87%	18.94	2.97	801150	医药生物I	801151	化学制药II	931.88	8.11	沪深300,基本面120,养老产业,全指医药
218	延安必康	002411.XSHE	251.75	-1.02%	87.43	2.52	801150	医药生物I	801151	化学制药II	929.59	-9.48	沪深300,养老产业,全指医药
219	三安光电	600703.XSHG	678.24	2.72%	48.83	3.14	801080	电子I	801084	光学光电子II	926.77	25.21	上证50,沪深300,中证环保
220	浙数文化	600633.XSHG	107.8	-0.6%	21.9	1.36	801760	传媒I	801752	互联网传媒II	925.82	-5.55	中证500,中证传媒
221	九鼎投资	600053.XSHG	86.19	0.91%	16.9	4.18	801790	非银金融I	801191	多元金融II	920.68	8.38	中证500,养老产业,金融地产
222	佛山照明	000541.XSHE	68.57	0.62%	24.09	1.57	801080	电子I	801084	光学光电子II	913.62	5.66	中证500,中证红利
223	中信银行	601998.XSHG	2936.09	-0.17%	6.06	0.68	801780	银行I	801192	银行II	911.28	-1.55	沪深300,300价值,中证红利,金融地产
224	圣农发展	002299.XSHE	294.5	-1.21%	8.65	3.21	801010	农林牧渔I	801017	畜禽养殖II	910.4	-11.02	中证500
225	中顺洁柔	002511.XSHE	168.85	-5.15%	31.74	4.39	801140	轻工制造I	801143	造纸II	909.36	-46.83	中证1000,养老产业
226	金科股份	000656.XSHE	350.82	0.0%	6.18	1.43	801180	房地产I	801181	房地产开发II	897.94	0.0	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
227	宁沪高速	600377.XSHG	541.56	-0.28%	12.64	1.96	801170	交通运输I	801175	高速公路II	891.09	-2.5	中证红利
228	济川药业	600566.XSHG	183.52	-0.66%	10.89	3.22	801150	医药生物I	801155	中药II	884.8	-5.84	沪深300,养老产业,全指医药
229	浙富控股	002266.XSHE	81.33	0.49%	92.98	2.43	801730	电气设备I	801733	电源设备II	883.29	4.33	中证500,中证环保
230	铁汉生态	300197.XSHE	74.38	1.6%	-190.16	1.15	801720	建筑装饰I	801725	园林工程II	877.97	14.05	中证500,创业板,中证环保
231	隆鑫通用	603766.XSHG	73.31	-0.28%	7.93	1.05	801880	汽车I	801881	其他交运设备II	876.59	-2.45	中证500,中证红利
232	迪安诊断	300244.XSHE	135.14	-0.86%	30.14	3.38	801150	医药生物I	801153	医疗器械II	874.91	-7.52	中证500,创业板,全指医药
233	旗滨集团	601636.XSHG	118.53	0.0%	10.08	1.52	801710	建筑材料I	801712	玻璃制造II	865.38	0.0	中证1000,中证红利
234	奥飞娱乐	002292.XSHE	112.51	0.0%	-7.1	2.79	801760	传媒I	801761	文化传媒II	863.95	0.0	中证1000,养老产业
235	苏泊尔	002032.XSHE	589.56	0.18%	32.5	9.26	801110	家用电器I	801111	白色家电II	863.84	1.55	沪深300,基本面120,养老产业
236	亿帆医药	002019.XSHE	171.22	-0.22%	22.28	2.35	801150	医药生物I	801151	化学制药II	863.13	-1.9	中证500,全指医药
237	首航节能	002665.XSHE	89.36	1.73%	-14.7	1.33	801730	电气设备I	801733	电源设备II	857.29	14.83	中证500,中证环保
238	龙净环保	600388.XSHG	104.34	1.46%	12.59	1.9	801890	机械设备I	801074	专用设备II	857.13	12.51	中证500,中证环保
239	张江高科	600895.XSHG	220.22	0.35%	39.47	2.4	801180	房地产I	801182	园区开发II	855.4	2.99	中证500,金融地产
240	香江控股	600162.XSHG	74.71	0.46%	14.49	1.47	801180	房地产I	801181	房地产开发II	854.3	3.93	中证1000,中证红利,金融地产
241	塞力斯	603716.XSHG	32.86	0.25%	29.37	2.08	801150	医药生物I	801154	医药商业II	853.63	2.13	养老产业,全指医药
242	招商轮船	601872.XSHG	360.36	-4.81%	24.86	1.7	801170	交通运输I	801176	航运II	850.02	-40.89	中证500
243	冀东水泥	000401.XSHE	200.38	-0.54%	9.38	1.56	801710	建筑材料I	801711	水泥制造II	846.58	-4.57	基本面120,中证500
244	安迪苏	600299.XSHG	284.28	-0.09%	27.64	2.06	801030	化工I	801034	化学制品II	845.57	-0.76	沪深300,养老产业,全指医药
245	福耀玻璃	600660.XSHG	557.67	-0.31%	17.4	2.67	801880	汽车I	801093	汽车零部件II	844.99	-2.62	沪深300,300价值,中证红利
246	南玻A	000012.XSHE	135.83	0.46%	25.72	1.42	801710	建筑材料I	801712	玻璃制造II	844.17	3.88	中证500,中证环保
247	华宝股份	300741.XSHE	176.2	0.18%	14.4	2.39	801120	食品饮料I	801124	食品加工II	842.73	1.52	基本面120,中证1000,创业板,养老产业
248	光大证券	601788.XSHG	516.87	0.54%	43.3	1.05	801790	非银金融I	801193	证券II	842.42	4.55	沪深300,证券公司,金融地产
249	彩虹股份	600707.XSHG	135.28	1.07%	-36.32	0.69	801080	电子I	801084	光学光电子II	841.61	9.01	中证500,养老产业
250	华联控股	000036.XSHE	58.32	0.26%	6.95	1.23	801180	房地产I	801181	房地产开发II	840.89	2.19	中证1000,中证红利,金融地产
251	国盛金控	002670.XSHE	214.79	1.09%	-108.77	1.85	801790	非银金融I	801193	证券II	839.85	9.15	中证500,证券公司,金融地产
252	中国人保	601319.XSHG	2914.36	-0.15%	12.84	1.63	801790	非银金融I	801194	保险II	838.76	-1.26	上证50,沪深300,养老产业,金融地产
253	顺发恒业	000631.XSHE	65.68	-0.37%	9.34	1.02	801180	房地产I	801181	房地产开发II	837.36	-3.1	中证1000,中证红利
254	物产中大	600704.XSHG	257.16	-0.2%	8.74	1.12	801170	交通运输I	801178	物流II	836.66	-1.67	沪深300,300价值,中证红利
255	东吴证券	601555.XSHG	255.9	0.71%	23.43	1.24	801790	非银金融I	801193	证券II	835.74	5.93	沪深300,300价值,证券公司,金融地产
256	山东高速	600350.XSHG	229.01	0.85%	10.87	0.81	801170	交通运输I	801175	高速公路II	835.54	7.1	中证500,中证红利
257	金融街	000402.XSHE	231.04	0.0%	6.41	0.71	801180	房地产I	801181	房地产开发II	835.06	0.0	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
258	法拉电子	600563.XSHG	94.28	1.18%	21.86	3.82	801080	电子I	801083	元件II	833.12	9.83	中证500,中证红利
259	华新水泥	600801.XSHG	462.09	-1.52%	6.99	2.33	801710	建筑材料I	801711	水泥制造II	833.12	-12.66	中证500
260	飞科电器	603868.XSHG	158.12	1.65%	20.95	6.39	801110	家用电器I	801111	白色家电II	832.09	13.73	中证500,养老产业
261	汤臣倍健	300146.XSHE	231.36	-2.27%	20.38	3.13	801120	食品饮料I	801124	食品加工II	830.59	-18.85	创业板,养老产业
262	千方科技	002373.XSHE	249.46	0.96%	28.89	2.92	801750	计算机I	801222	计算机应用II	828.29	7.95	中证500
263	天赐材料	002709.XSHE	94.7	-0.12%	128.37	3.29	801030	化工I	801034	化学制品II	826.55	-0.99	中证500,中证环保
264	杉杉股份	600884.XSHG	129.01	-0.43%	36.98	1.12	801080	电子I	801082	其他电子II	826.18	-3.55	中证500,中证环保
265	水井坊	600779.XSHG	275.39	-2.34%	36.43	14.27	801120	食品饮料I	801123	饮料制造II	825.88	-19.33	中证500
266	上海环境	601200.XSHG	99.19	-0.18%	19.06	1.57	801160	公用事业I	801162	环保工程及服务II	823.56	-1.48	中证500,中证环保
267	北方华创	002371.XSHE	358.16	1.56%	125.92	9.57	801080	电子I	801081	半导体II	823.46	12.85	中证500
268	健康元	600380.XSHG	190.31	-3.44%	22.75	1.85	801150	医药生物I	801151	化学制药II	821.78	-28.27	中证500,全指医药
269	太阳纸业	002078.XSHE	234.04	-1.1%	12.18	1.71	801140	轻工制造I	801143	造纸II	819.58	-9.02	基本面120,中证500
270	福斯特	603806.XSHG	213.85	-0.24%	21.45	3.59	801730	电气设备I	801733	电源设备II	818.93	-1.97	中证500,中证环保
271	北京银行	601169.XSHG	1175.55	0.0%	5.48	0.63	801780	银行I	801192	银行II	817.99	0.0	沪深300,300价值,金融地产
272	世荣兆业	002016.XSHE	67.56	0.0%	6.95	2.22	801180	房地产I	801181	房地产开发II	817.17	0.0	中证1000,中证红利,金融地产
273	航天电子	600879.XSHG	159.35	0.51%	34.27	1.3	801740	国防军工I	801741	航天装备II	816.22	4.16	中证500
274	启迪环境	000826.XSHE	122.46	0.35%	52.2	0.92	801160	公用事业I	801162	环保工程及服务II	812.43	2.84	中证500,中证环保
275	许继电气	000400.XSHE	97.71	1.15%	31.45	1.23	801730	电气设备I	801732	电气自动化设备II	807.75	9.29	中证500,中证环保
276	金发科技	600143.XSHG	163.94	-1.24%	17.93	1.6	801030	化工I	801036	塑料II	806.56	-10.0	中证500
277	重庆水务	601158.XSHG	264.0	-0.9%	17.94	1.79	801160	公用事业I	801164	水务II	804.15	-7.24	中证红利
278	海澜之家	600398.XSHG	339.46	0.79%	9.86	2.69	801130	纺织服装I	801132	服装家纺II	804.08	6.35	沪深300,300价值,中证红利
279	盈趣科技	002925.XSHE	196.46	-2.59%	22.9	5.13	801080	电子I	801085	电子制造II	801.35	-20.75	沪深300,养老产业
280	平高电气	600312.XSHG	87.39	1.1%	21.74	0.98	801730	电气设备I	801734	高低压设备II	800.13	8.8	中证500,中证红利
281	华胜天成	600410.XSHG	109.98	1.32%	-2124.86	2.21	801750	计算机I	801222	计算机应用II	799.31	10.55	中证500
282	招商港口	001872.XSHE	309.5	-0.06%	11.62	0.88	801170	交通运输I	801171	港口II	794.49	-0.48	中证红利
283	瑞康医药	002589.XSHE	108.34	-1.1%	20.68	1.22	801150	医药生物I	801154	医药商业II	794.4	-8.74	中证500,全指医药
284	碧水源	300070.XSHE	237.66	-1.18%	22.99	1.25	801160	公用事业I	801162	环保工程及服务II	793.41	-9.36	沪深300,基本面120,创业板,中证环保
285	大北农	002385.XSHE	184.15	-0.23%	49.99	1.82	801010	农林牧渔I	801014	饲料II	790.32	-1.82	基本面120,中证500
286	永辉超市	601933.XSHG	711.09	-0.54%	35.54	3.47	801200	商业贸易I	801203	一般零售II	783.65	-4.23	沪深300,养老产业
287	明阳智能	601615.XSHG	156.87	0.98%	23.04	2.56	801730	电气设备I	801733	电源设备II	781.15	7.66	中证500,中证环保
288	国投资本	600061.XSHG	505.14	0.42%	16.63	1.3	801790	非银金融I	801193	证券II	780.23	3.28	沪深300,证券公司,金融地产
289	维信诺	002387.XSHE	223.34	1.37%	176.63	1.5	801080	电子I	801084	光学光电子II	779.99	10.69	中证500
290	伟明环保	603568.XSHG	204.26	-0.69%	22.5	5.51	801160	公用事业I	801162	环保工程及服务II	775.91	-5.35	中证500,中证环保
291	国金证券	600109.XSHG	248.6	0.49%	21.11	1.22	801790	非银金融I	801193	证券II	775.07	3.8	沪深300,证券公司,金融地产
292	厦门空港	600897.XSHG	61.32	0.1%	11.71	1.7	801170	交通运输I	801174	机场II	771.95	0.77	中证红利
293	国电南瑞	600406.XSHG	1061.24	-1.03%	26.58	3.75	801730	电气设备I	801732	电气自动化设备II	770.28	-7.93	沪深300,中证环保
294	东方国信	300166.XSHE	124.69	4.98%	23.98	2.4	801750	计算机I	801222	计算机应用II	766.25	38.16	中证500,创业板
295	上海银行	601229.XSHG	1305.58	0.0%	6.49	0.85	801780	银行I	801192	银行II	766.21	0.0	上证50,沪深300,300价值,金融地产
296	洋河股份	002304.XSHE	1479.71	-1.2%	18.0	4.08	801120	食品饮料I	801123	饮料制造II	758.03	-9.1	沪深300,基本面60,基本面120,中证红利
297	金风科技	002202.XSHE	489.69	0.17%	20.5	1.76	801730	电气设备I	801733	电源设备II	753.8	1.28	沪深300,基本面60,基本面120,中证环保
298	黄山旅游	600054.XSHG	65.28	-0.33%	13.12	1.5	801210	休闲服务I	801212	景点II	753.35	-2.49	中证1000,养老产业
299	信维通信	300136.XSHE	382.03	0.82%	40.06	8.48	801080	电子I	801085	电子制造II	750.54	6.15	沪深300,创业板
300	中国宝安	000009.XSHE	115.29	0.45%	36.5	2.14	801230	综合I	801231	综合II	748.6	3.37	中证500
301	太平洋	601099.XSHG	222.21	3.82%	-29.85	2.17	801790	非银金融I	801193	证券II	746.49	28.52	证券公司,金融地产
302	凤凰传媒	601928.XSHG	181.96	-0.83%	13.38	1.33	801760	传媒I	801761	文化传媒II	743.24	-6.17	中证500,中证传媒
303	寒锐钴业	300618.XSHE	175.96	-1.58%	-517.49	10.95	801050	有色金属I	801054	稀有金属II	742.12	-11.73	中证1000,创业板,中证环保
304	沙钢股份	002075.XSHE	134.61	-1.93%	24.3	2.8	801040	钢铁I	801041	钢铁II	738.94	-14.26	中证500
305	鲁泰A	000726.XSHE	76.37	-0.45%	9.4	1.04	801130	纺织服装I	801131	纺织制造II	736.09	-3.31	中证1000,中证红利
306	隆基股份	601012.XSHG	899.63	1.75%	20.68	3.49	801730	电气设备I	801733	电源设备II	735.4	12.87	沪深300,中证环保
307	士兰微	600460.XSHG	191.95	1.67%	275.94	5.6	801080	电子I	801081	半导体II	734.11	12.26	中证500
308	均胜电子	600699.XSHG	198.93	2.68%	20.67	1.52	801880	汽车I	801093	汽车零部件II	729.28	19.54	中证500
309	双鹭药业	002038.XSHE	128.42	0.4%	23.67	2.68	801150	医药生物I	801152	生物制品II	727.55	2.91	中证500,全指医药
310	新兴铸管	000778.XSHE	158.84	0.0%	9.95	0.75	801040	钢铁I	801041	钢铁II	725.52	0.0	基本面60,基本面120,中证500
311	广电运通	002152.XSHE	188.87	0.38%	25.98	2.12	801750	计算机I	801101	计算机设备II	724.45	2.75	中证500
312	隆平高科	000998.XSHE	167.91	-0.39%	37.73	2.71	801010	农林牧渔I	801016	种植业II	724.45	-2.83	中证500
313	大名城	600094.XSHG	155.2	-0.95%	16.22	1.23	801180	房地产I	801181	房地产开发II	723.14	-6.87	中证500,金融地产
314	新大陆	000997.XSHE	156.07	-0.07%	21.27	2.75	801750	计算机I	801101	计算机设备II	722.04	-0.51	中证500
315	万邦达	300055.XSHE	59.27	1.48%	-36.5	1.02	801160	公用事业I	801162	环保工程及服务II	719.71	10.65	中证500,中证环保
316	宏发股份	600885.XSHG	216.2	-0.55%	32.45	4.53	801730	电气设备I	801734	高低压设备II	717.21	-3.94	中证500
317	东阳光	600673.XSHG	266.43	-0.23%	25.39	3.9	801150	医药生物I	801151	化学制药II	714.79	-1.64	中证500
318	老百姓	603883.XSHG	196.09	-6.3%	38.86	5.92	801150	医药生物I	801154	医药商业II	714.13	-44.99	中证500,全指医药
319	中铁工业	600528.XSHG	223.71	-0.4%	13.41	1.33	801890	机械设备I	801076	运输设备II	712.38	-2.85	中证500
320	索菲亚	002572.XSHE	159.85	-0.06%	16.19	3.15	801140	轻工制造I	801142	家用轻工II	712.38	-0.43	中证500
321	横店东磁	002056.XSHE	111.44	-0.29%	16.92	2.17	801050	有色金属I	801051	金属非金属新材料II	711.49	-2.06	中证500,中证环保
322	木林森	002745.XSHE	157.86	-1.9%	19.53	1.58	801080	电子I	801084	光学光电子II	707.89	-13.45	中证500,中证环保
323	大洋电机	002249.XSHE	83.98	0.57%	-3.72	1.2	801730	电气设备I	801731	电机II	705.61	4.02	中证500,中证环保
324	上海机电	600835.XSHG	155.25	0.0%	14.15	1.38	801890	机械设备I	801074	专用设备II	703.53	0.0	中证500,中证红利
325	航天发展	000547.XSHE	151.74	-0.53%	28.35	2.04	801740	国防军工I	801743	地面兵装II	702.72	-3.72	中证500
326	光迅科技	002281.XSHE	188.89	-0.5%	56.38	4.29	801770	通信I	801102	通信设备II	702.72	-3.51	中证500
