	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
179	孚日股份	002083.XSHE	54.5708	-0.5%	11.42	1.51	801130	纺织服装I	801131	纺织制造II	1142.64	-5.71	中证红利
180	中文传媒	600373.XSHG	160.4395	0.25%	9.52	1.18	801760	传媒I	801752	互联网传媒II	1139.92	2.85	中证500,中证传媒
181	雅戈尔	600177.XSHG	336.9426	0.0%	7.64	1.25	801180	房地产I	801181	房地产开发II	1139.27	0.0	沪深300,300价值,中证红利
182	长信科技	300088.XSHE	182.4148	0.13%	22.36	3.41	801080	电子I	801084	光学光电子II	1129.49	1.47	中证500,创业板
183	水晶光电	002273.XSHE	150.4675	-1.8%	35.56	3.77	801080	电子I	801084	光学光电子II	1128.61	-20.31	中证500
184	九牧王	601566.XSHG	63.3825	0.18%	11.23	1.48	801130	纺织服装I	801132	服装家纺II	1128.18	2.03	中证1000,中证红利
185	九州通	600998.XSHG	252.5458	-0.74%	15.91	1.61	801150	医药生物I	801154	医药商业II	1125.15	-8.33	沪深300,养老产业,全指医药
186	长江证券	000783.XSHE	342.8329	0.32%	29.84	1.28	801790	非银金融I	801193	证券II	1123.69	3.6	沪深300,300价值,基本面60,基本面120,证券公司,金融地产
187	特锐德	300001.XSHE	159.6112	-0.12%	83.72	4.93	801730	电气设备I	801734	高低压设备II	1117.18	-1.34	中证500,创业板,中证环保
188	威孚高科	000581.XSHE	186.4541	0.16%	9.02	1.13	801880	汽车I	801093	汽车零部件II	1113.34	1.78	基本面120,中证500,中证环保
189	大秦铁路	601006.XSHG	1174.4764	-0.13%	8.26	1.05	801170	交通运输I	801177	铁路运输II	1112.72	-1.45	沪深300,300价值,中证红利
190	粤高速A	000429.XSHE	168.1008	-0.75%	10.74	1.75	801170	交通运输I	801175	高速公路II	1109.47	-8.32	中证1000,中证红利
191	兴蓉环境	000598.XSHE	134.3798	-0.22%	12.54	1.21	801160	公用事业I	801164	水务II	1109.06	-2.44	中证500,中证环保
192	捷成股份	300182.XSHE	88.0637	0.0%	-22.45	0.87	801760	传媒I	801761	文化传媒II	1102.64	0.0	中证500,创业板,中证传媒
193	宝新能源	000690.XSHE	124.4608	-0.35%	38.42	1.37	801160	公用事业I	801161	电力II	1092.44	-3.82	中证500,中证环保
194	东方电气	600875.XSHG	273.8452	-0.23%	21.87	0.93	801730	电气设备I	801733	电源设备II	1086.17	-2.5	中证500,中证环保
195	南极电商	002127.XSHE	257.2704	4.1%	24.76	6.05	801200	商业贸易I	801204	专业零售II	1082.65	44.39	中证500
196	华工科技	000988.XSHE	181.3927	-0.33%	37.03	2.98	801080	电子I	801082	其他电子II	1080.1	-3.56	中证500
197	华策影视	300133.XSHE	110.2563	-1.27%	-91.7	1.59	801760	传媒I	801761	文化传媒II	1077.59	-13.69	中证500,创业板,中证传媒
198	方正证券	601901.XSHG	546.6115	0.3%	42.65	1.41	801790	非银金融I	801193	证券II	1070.28	3.21	沪深300,证券公司,金融地产
199	游族网络	002174.XSHE	138.5121	-1.6%	13.43	2.61	801760	传媒I	801752	互联网传媒II	1067.21	-17.08	中证500,中证传媒
200	万达信息	300168.XSHE	190.1183	-2.61%	154.59	5.24	801750	计算机I	801222	计算机应用II	1065.49	-27.81	中证500,创业板
201	璞泰来	603659.XSHG	301.6558	-0.75%	48.38	9.42	801080	电子I	801082	其他电子II	1059.05	-7.94	中证500,中证环保
202	今世缘	603369.XSHG	379.7371	-0.56%	26.83	5.44	801120	食品饮料I	801123	饮料制造II	1057.12	-5.92	中证500
203	天茂集团	000627.XSHE	328.0578	0.15%	24.66	1.61	801790	非银金融I	801194	保险II	1056.62	1.58	沪深300,基本面120,养老产业,金融地产
204	丽珠集团	000513.XSHE	300.5262	-3.86%	25.43	2.77	801150	医药生物I	801151	化学制药II	1056.24	-40.77	中证500,全指医药
205	康弘药业	002773.XSHE	322.7453	5.64%	43.57	7.24	801150	医药生物I	801151	化学制药II	1052.82	59.38	沪深300,养老产业,全指医药
206	金科股份	000656.XSHE	350.8193	0.0%	6.18	1.43	801180	房地产I	801181	房地产开发II	1050.47	0.0	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
207	中信银行	601998.XSHG	2940.9822	-0.17%	6.07	0.68	801780	银行I	801192	银行II	1046.29	-1.78	沪深300,300价值,中证红利,金融地产
208	海格通信	002465.XSHE	227.5356	3.75%	47.35	2.69	801740	国防军工I	801743	地面兵装II	1044.35	39.16	中证500
209	信立泰	002294.XSHE	192.4669	1.14%	18.77	2.94	801150	医药生物I	801151	化学制药II	1038.76	11.84	沪深300,基本面120,养老产业,全指医药
210	佛山照明	000541.XSHE	68.1482	0.0%	23.94	1.56	801080	电子I	801084	光学光电子II	1035.87	0.0	中证500,中证红利
211	延安必康	002411.XSHE	254.3591	-1.02%	88.34	2.55	801150	医药生物I	801151	化学制药II	1031.6	-10.52	沪深300,养老产业,全指医药
212	宁沪高速	600377.XSHG	543.0692	-0.37%	12.68	1.96	801170	交通运输I	801175	高速公路II	1030.05	-3.81	中证红利
213	深南电路	002916.XSHE	491.02	0.24%	44.98	11.13	801080	电子I	801083	元件II	1018.82	2.45	中证500
214	常熟银行	601128.XSHG	222.2834	-0.74%	12.8	1.37	801780	银行I	801192	银行II	1016.14	-7.52	中证500,金融地产
215	银泰黄金	000975.XSHE	239.9881	-0.25%	28.52	2.73	801050	有色金属I	801053	黄金II	1011.16	-2.53	中证500
216	卫士通	002268.XSHE	198.6856	-0.72%	152.76	4.59	801750	计算机I	801101	计算机设备II	1008.6	-7.26	中证500
217	九鼎投资	600053.XSHG	85.4075	0.61%	16.74	4.14	801790	非银金融I	801191	多元金融II	1007.12	6.14	中证500,养老产业,金融地产
218	中顺洁柔	002511.XSHE	178.0092	-4.49%	33.46	4.62	801140	轻工制造I	801143	造纸II	1006.1	-45.17	中证1000,养老产业
219	安琪酵母	600298.XSHG	251.1799	-1.64%	29.6	5.23	801010	农林牧渔I	801012	农产品加工II	1006.05	-16.5	中证500
220	湖北能源	000883.XSHE	268.1069	-0.24%	16.91	0.98	801160	公用事业I	801161	电力II	1002.61	-2.41	中证500,中证环保
221	首创股份	600008.XSHG	185.3456	0.31%	21.65	1.7	801160	公用事业I	801164	水务II	1002.2	3.11	中证500,中证环保
222	旗滨集团	601636.XSHG	118.5277	-0.68%	10.08	1.52	801710	建筑材料I	801712	玻璃制造II	1001.48	-6.81	中证1000,中证红利
223	三安光电	600703.XSHG	660.297	2.53%	47.54	3.06	801080	电子I	801084	光学光电子II	998.79	25.27	上证50,沪深300,中证环保
224	浙数文化	600633.XSHG	108.4503	-1.08%	22.03	1.37	801760	传媒I	801752	互联网传媒II	994.1	-10.74	中证500,中证传媒
225	上海电力	600021.XSHG	191.8381	0.27%	6.64	1.22	801160	公用事业I	801161	电力II	993.07	2.68	中证500,中证环保
226	隆鑫通用	603766.XSHG	73.5168	-1.4%	7.95	1.05	801880	汽车I	801881	其他交运设备II	990.45	-13.87	中证500,中证红利
227	香江控股	600162.XSHG	74.3676	0.46%	14.42	1.46	801180	房地产I	801181	房地产开发II	986.21	4.54	中证1000,中证红利,金融地产
228	杰瑞股份	002353.XSHE	306.9922	-1.53%	26.52	3.31	801890	机械设备I	801074	专用设备II	985.62	-15.08	中证500
229	金融街	000402.XSHE	231.0443	-0.26%	6.41	0.71	801180	房地产I	801181	房地产开发II	984.71	-2.56	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
230	济川药业	600566.XSHG	184.7428	-0.71%	10.97	3.24	801150	医药生物I	801155	中药II	982.44	-6.98	沪深300,养老产业,全指医药
231	福耀玻璃	600660.XSHG	559.4217	-1.26%	17.46	2.68	801880	汽车I	801093	汽车零部件II	980.75	-12.36	沪深300,300价值,中证红利
232	华联控股	000036.XSHE	58.1702	0.26%	6.93	1.23	801180	房地产I	801181	房地产开发II	970.64	2.52	中证1000,中证红利,金融地产
233	物产中大	600704.XSHG	257.6651	-0.39%	8.75	1.12	801170	交通运输I	801178	物流II	968.43	-3.78	沪深300,300价值,中证红利
234	顺发恒业	000631.XSHE	65.9213	-0.37%	9.38	1.02	801180	房地产I	801181	房地产开发II	968.32	-3.58	中证1000,中证红利
235	财通证券	601108.XSHG	340.955	0.32%	29.88	1.71	801790	非银金融I	801193	证券II	965.87	3.09	沪深300,证券公司,金融地产
236	圣农发展	002299.XSHE	298.0951	-1.83%	8.75	3.25	801010	农林牧渔I	801017	畜禽养殖II	962.64	-17.62	中证500
237	苏泊尔	002032.XSHE	588.4966	-0.14%	32.44	9.24	801110	家用电器I	801111	白色家电II	955.54	-1.34	沪深300,基本面120,养老产业
238	奥飞娱乐	002292.XSHE	112.5085	-0.12%	-7.1	2.79	801760	传媒I	801761	文化传媒II	955.21	-1.15	中证1000,养老产业
239	迪安诊断	300244.XSHE	136.3147	-1.23%	30.4	3.41	801150	医药生物I	801153	医疗器械II	949.39	-11.68	中证500,创业板,全指医药
240	山东高速	600350.XSHG	227.08700000000002	0.21%	10.77	0.8	801170	交通运输I	801175	高速公路II	945.61	1.99	中证500,中证红利
241	塞力斯	603716.XSHG	32.782	-0.19%	29.3	2.07	801150	医药生物I	801154	医药商业II	944.02	-1.79	养老产业,全指医药
242	世荣兆业	002016.XSHE	67.5595	0.12%	6.95	2.22	801180	房地产I	801181	房地产开发II	943.93	1.13	中证1000,中证红利,金融地产
243	浙富控股	002266.XSHE	80.9296	-0.73%	92.53	2.42	801730	电气设备I	801733	电源设备II	938.23	-6.85	中证500,中证环保
244	铁汉生态	300197.XSHE	73.2053	1.6%	-187.16	1.13	801720	建筑装饰I	801725	园林工程II	937.38	15.0	中证500,创业板,中证环保
245	安迪苏	600299.XSHG	284.5497	-0.19%	27.67	2.06	801030	化工I	801034	化学制品II	935.84	-1.78	沪深300,养老产业,全指医药
246	华宝股份	300741.XSHE	175.8953	0.04%	14.37	2.39	801120	食品饮料I	801124	食品加工II	932.57	0.37	基本面120,中证1000,创业板,养老产业
247	亿帆医药	002019.XSHE	171.5881	-1.43%	22.33	2.36	801150	医药生物I	801151	化学制药II	931.84	-13.33	中证500,全指医药
248	海澜之家	600398.XSHG	336.8048	-0.66%	9.78	2.66	801130	纺织服装I	801132	服装家纺II	931.33	-6.15	沪深300,300价值,中证红利
249	重庆水务	601158.XSHG	266.4	-1.08%	18.1	1.81	801160	公用事业I	801164	水务II	929.56	-10.04	中证红利
250	法拉电子	600563.XSHG	93.1725	0.05%	21.6	3.78	801080	电子I	801083	元件II	927.11	0.46	中证500,中证红利
251	中国人保	601319.XSHG	2918.7834	-0.45%	12.86	1.63	801790	非银金融I	801194	保险II	924.17	-4.16	上证50,沪深300,养老产业,金融地产
252	彩虹股份	600707.XSHG	133.8469	0.8%	-35.93	0.68	801080	电子I	801084	光学光电子II	920.14	7.36	中证500,养老产业
253	汤臣倍健	300146.XSHE	236.7409	-1.6%	20.86	3.21	801120	食品饮料I	801124	食品加工II	918.84	-14.7	创业板,养老产业
254	招商港口	001872.XSHE	309.693	-0.19%	11.63	0.88	801170	交通运输I	801171	港口II	918.39	-1.74	中证红利
255	北京银行	601169.XSHG	1175.5499	-0.18%	5.48	0.63	801780	银行I	801192	银行II	914.51	-1.65	沪深300,300价值,金融地产
256	飞科电器	603868.XSHG	155.5528	1.01%	20.61	6.29	801110	家用电器I	801111	白色家电II	913.94	9.23	中证500,养老产业
257	首航节能	002665.XSHE	87.8397	0.29%	-14.45	1.31	801730	电气设备I	801733	电源设备II	910.73	2.64	中证500,中证环保
258	龙净环保	600388.XSHG	102.8426	0.21%	12.41	1.87	801890	机械设备I	801074	专用设备II	909.9	1.91	中证500,中证环保
259	张江高科	600895.XSHG	219.4493	0.07%	39.33	2.39	801180	房地产I	801182	园区开发II	903.83	0.63	中证500,金融地产
260	冀东水泥	000401.XSHE	201.4547	-0.87%	9.43	1.57	801710	建筑材料I	801711	水泥制造II	901.24	-7.84	基本面120,中证500
261	招商轮船	601872.XSHG	378.5566	-5.13%	26.11	1.79	801170	交通运输I	801176	航运II	898.81	-46.11	中证500
262	南玻A	000012.XSHE	135.2065	-0.46%	25.6	1.42	801710	建筑材料I	801712	玻璃制造II	897.36	-4.13	中证500,中证环保
263	洋河股份	002304.XSHE	1497.6447	-1.56%	18.21	4.13	801120	食品饮料I	801123	饮料制造II	894.22	-13.95	沪深300,基本面60,基本面120,中证红利
264	厦门空港	600897.XSHG	61.2595	-0.1%	11.7	1.69	801170	交通运输I	801174	机场II	892.34	-0.89	中证红利
265	平高电气	600312.XSHG	86.4359	0.0%	21.5	0.97	801730	电气设备I	801734	高低压设备II	889.68	0.0	中证500,中证红利
266	健康元	600380.XSHG	197.09799999999998	-3.83%	23.56	1.91	801150	医药生物I	801151	化学制药II	887.22	-33.98	中证500,全指医药
267	盈趣科技	002925.XSHE	201.6783	-3.11%	23.51	5.27	801080	电子I	801085	电子制造II	884.69	-27.51	沪深300,养老产业
268	华新水泥	600801.XSHG	469.219	-1.74%	7.09	2.36	801710	建筑材料I	801711	水泥制造II	880.93	-15.33	中证500
269	天赐材料	002709.XSHE	94.8053	-0.64%	128.52	3.3	801030	化工I	801034	化学制品II	878.98	-5.63	中证500,中证环保
270	杉杉股份	600884.XSHG	129.5671	-0.78%	37.14	1.12	801080	电子I	801082	其他电子II	877.97	-6.85	中证500,中证环保
271	国盛金控	002670.XSHE	212.4723	1.46%	-107.59	1.83	801790	非银金融I	801193	证券II	876.55	12.8	中证500,证券公司,金融地产
272	千方科技	002373.XSHE	247.0772	0.12%	28.62	2.89	801750	计算机I	801222	计算机应用II	875.82	1.05	中证500
273	太阳纸业	002078.XSHE	236.6286	-1.1%	12.32	1.73	801140	轻工制造I	801143	造纸II	875.77	-9.63	基本面120,中证500
274	上海环境	601200.XSHG	99.3678	-0.74%	19.1	1.58	801160	公用事业I	801162	环保工程及服务II	875.55	-6.48	中证500,中证环保
275	水井坊	600779.XSHG	281.9886	-2.6%	37.31	14.61	801120	食品饮料I	801123	饮料制造II	873.27	-22.71	中证500
276	福斯特	603806.XSHG	214.3705	-0.51%	21.5	3.6	801730	电气设备I	801733	电源设备II	871.09	-4.44	中证500,中证环保
277	北方华创	002371.XSHE	352.6634	0.16%	123.99	9.42	801080	电子I	801081	半导体II	870.72	1.39	中证500
278	东吴证券	601555.XSHG	254.1	0.47%	23.26	1.23	801790	非银金融I	801193	证券II	869.25	4.09	沪深300,300价值,证券公司,金融地产
279	碧水源	300070.XSHE	240.5093	-1.58%	23.27	1.26	801160	公用事业I	801162	环保工程及服务II	865.29	-13.67	沪深300,基本面120,创业板,中证环保
280	光大证券	601788.XSHG	514.1028	0.36%	43.07	1.04	801790	非银金融I	801193	证券II	864.89	3.11	沪深300,证券公司,金融地产
281	永辉超市	601933.XSHG	714.9135	-0.8%	35.73	3.49	801200	商业贸易I	801203	一般零售II	863.71	-6.91	沪深300,养老产业
282	航天电子	600879.XSHG	158.5335	-0.17%	34.09	1.29	801740	国防军工I	801741	航天装备II	863.06	-1.47	中证500
283	启迪环境	000826.XSHE	122.0284	-0.23%	52.02	0.92	801160	公用事业I	801162	环保工程及服务II	862.99	-1.98	中证500,中证环保
284	上海银行	601229.XSHG	1305.58	-0.22%	6.49	0.85	801780	银行I	801192	银行II	861.31	-1.89	上证50,沪深300,300价值,金融地产
285	许继电气	000400.XSHE	96.5978	0.1%	31.09	1.21	801730	电气设备I	801732	电气自动化设备II	858.4	0.86	中证500,中证环保
286	瑞康医药	002589.XSHE	109.5429	-1.24%	20.91	1.23	801150	医药生物I	801154	医药商业II	857.67	-10.64	中证500,全指医药
287	金发科技	600143.XSHG	165.9986	-1.09%	18.16	1.62	801030	化工I	801036	塑料II	852.84	-9.3	中证500
288	鲁泰A	000726.XSHE	76.7161	-0.34%	9.44	1.04	801130	纺织服装I	801131	纺织制造II	851.59	-2.9	中证1000,中证红利
289	金风科技	002202.XSHE	488.8403	0.35%	20.47	1.76	801730	电气设备I	801733	电源设备II	847.86	2.97	沪深300,基本面60,基本面120,中证环保
290	华胜天成	600410.XSHG	108.5558	-0.4%	-2097.27	2.18	801750	计算机I	801222	计算机应用II	845.18	-3.38	中证500
291	大北农	002385.XSHE	184.5702	-0.69%	50.1	1.83	801010	农林牧渔I	801014	饲料II	841.24	-5.8	基本面120,中证500
292	黄山旅游	600054.XSHG	65.4983	-0.78%	13.16	1.51	801210	休闲服务I	801212	景点II	832.48	-6.49	中证1000,养老产业
293	信维通信	300136.XSHE	378.93199999999996	0.46%	39.74	8.41	801080	电子I	801085	电子制造II	831.47	3.82	沪深300,创业板
294	明阳智能	601615.XSHG	155.3567	-0.27%	22.81	2.53	801730	电气设备I	801733	电源设备II	831.26	-2.24	中证500,中证环保
295	国电南瑞	600406.XSHG	1072.3307	-1.81%	26.86	3.79	801730	电气设备I	801732	电气自动化设备II	826.6	-14.96	沪深300,中证环保
296	伟明环保	603568.XSHG	205.6737	-0.73%	22.66	5.55	801160	公用事业I	801162	环保工程及服务II	825.31	-6.02	中证500,中证环保
297	维信诺	002387.XSHE	220.3305	0.43%	174.25	1.48	801080	电子I	801084	光学光电子II	824.76	3.55	中证500
298	东方国信	300166.XSHE	118.7708	4.36%	22.85	2.29	801750	计算机I	801222	计算机应用II	819.92	35.75	中证500,创业板
299	国投资本	600061.XSHG	503.0284	0.17%	16.56	1.3	801790	非银金融I	801193	证券II	801.03	1.36	沪深300,证券公司,金融地产
300	寒锐钴业	300618.XSHE	178.787	-2.38%	-525.79	11.12	801050	有色金属I	801054	稀有金属II	799.43	-19.03	中证1000,创业板,中证环保
301	凤凰传媒	601928.XSHG	183.4873	-1.11%	13.5	1.34	801760	传媒I	801761	文化传媒II	798.06	-8.86	中证500,中证传媒
302	国金证券	600109.XSHG	247.3926	0.24%	21.01	1.22	801790	非银金融I	801193	证券II	795.76	1.91	沪深300,证券公司,金融地产
303	新兴铸管	000778.XSHE	158.83700000000002	0.0%	9.95	0.75	801040	钢铁I	801041	钢铁II	793.93	0.0	基本面60,基本面120,中证500
304	中国宝安	000009.XSHE	114.775	-0.45%	36.34	2.13	801230	综合I	801231	综合II	791.56	-3.56	中证500
305	隆基股份	601012.XSHG	884.1607	0.64%	20.32	3.43	801730	电气设备I	801733	电源设备II	791.5	5.07	沪深300,中证环保
306	福建高速	600033.XSHG	82.8809	0.33%	10.48	0.87	801170	交通运输I	801175	高速公路II	786.26	2.59	中证红利
307	双鹭药业	002038.XSHE	127.9051	-0.08%	23.58	2.67	801150	医药生物I	801152	生物制品II	785.46	-0.63	中证500,全指医药
308	上海机电	600835.XSHG	155.2518	-0.33%	14.15	1.38	801890	机械设备I	801074	专用设备II	782.31	-2.58	中证500,中证红利
309	沙钢股份	002075.XSHE	137.2612	-2.09%	24.78	2.86	801040	钢铁I	801041	钢铁II	781.35	-16.33	中证500
310	天虹股份	002419.XSHE	117.2693	-1.33%	13.28	1.74	801200	商业贸易I	801203	一般零售II	777.78	-10.34	基本面120,中证500,中证红利
311	士兰微	600460.XSHG	188.8057	1.46%	271.41	5.51	801080	电子I	801081	半导体II	776.24	11.33	中证500
312	养元饮品	603156.XSHG	310.2568	-0.99%	10.98	2.71	801120	食品饮料I	801123	饮料制造II	774.68	-7.67	沪深300,养老产业
313	均胜电子	600699.XSHG	193.733	1.81%	20.13	1.48	801880	汽车I	801093	汽车零部件II	771.13	13.96	中证500
314	老百姓	603883.XSHG	209.2818	-6.32%	41.47	6.32	801150	医药生物I	801154	医药商业II	770.99	-48.73	中证500,全指医药
315	海康威视	002415.XSHE	2967.0409999999997	-1.8%	24.76	7.34	801080	电子I	801085	电子制造II	770.51	-13.87	沪深300,基本面60,基本面120
316	上海石化	600688.XSHG	418.8816	0.52%	18.3	1.43	801030	化工I	801035	石油化工II	768.34	4.0	沪深300,300价值,中证红利
317	广电运通	002152.XSHE	188.1424	0.0%	25.88	2.11	801750	计算机I	801101	计算机设备II	766.03	0.0	中证500
318	隆平高科	000998.XSHE	168.5722	-0.55%	37.87	2.72	801010	农林牧渔I	801016	种植业II	766.03	-4.21	中证500
319	万邦达	300055.XSHE	58.4	0.59%	-35.96	1.01	801160	公用事业I	801162	环保工程及服务II	765.14	4.51	中证500,中证环保
