	code	name	HY_CODE	HY_NAME
2320	002385.XSHE	大北农	HY005	必选消费
2321	002458.XSHE	益生股份	HY005	必选消费
2322	002461.XSHE	珠江啤酒	HY005	必选消费
2323	002462.XSHE	嘉事堂	HY005	必选消费
2324	002481.XSHE	双塔食品	HY005	必选消费
2325	002495.XSHE	佳隆股份	HY005	必选消费
2326	002505.XSHE	大康农业	HY005	必选消费
2327	002507.XSHE	涪陵榨菜	HY005	必选消费
2328	002511.XSHE	中顺洁柔	HY005	必选消费
2329	002515.XSHE	金字火腿	HY005	必选消费
2330	002548.XSHE	金新农	HY005	必选消费
2331	002557.XSHE	洽洽食品	HY005	必选消费
2332	002567.XSHE	唐人神	HY005	必选消费
2333	002568.XSHE	百润股份	HY005	必选消费
2334	002570.XSHE	贝因美	HY005	必选消费
2335	002582.XSHE	好想你	HY005	必选消费
2336	002589.XSHE	瑞康医药	HY005	必选消费
2337	002604.XSHE	*ST龙力	HY005	必选消费
2338	002646.XSHE	青青稞酒	HY005	必选消费
2339	002650.XSHE	加加食品	HY005	必选消费
2340	002661.XSHE	克明面业	HY005	必选消费
2341	002695.XSHE	煌上煌	HY005	必选消费
2342	002696.XSHE	百洋股份	HY005	必选消费
2343	002697.XSHE	红旗连锁	HY005	必选消费
2344	002702.XSHE	海欣食品	HY005	必选消费
2345	002714.XSHE	牧原股份	HY005	必选消费
2346	002719.XSHE	麦趣尔	HY005	必选消费
2347	002726.XSHE	龙大肉食	HY005	必选消费
2348	002727.XSHE	一心堂	HY005	必选消费
2349	002732.XSHE	燕塘乳业	HY005	必选消费
2350	002746.XSHE	仙坛股份	HY005	必选消费
2351	002758.XSHE	华通医药	HY005	必选消费
2352	002770.XSHE	科迪乳业	HY005	必选消费
2353	002772.XSHE	众兴菌业	HY005	必选消费
2354	002788.XSHE	鹭燕医药	HY005	必选消费
2355	002820.XSHE	桂发祥	HY005	必选消费
2356	002840.XSHE	华统股份	HY005	必选消费
2357	002847.XSHE	盐津铺子	HY005	必选消费
2358	002852.XSHE	道道全	HY005	必选消费
2359	002872.XSHE	*ST天圣	HY005	必选消费
2360	002891.XSHE	中宠股份	HY005	必选消费
2361	002910.XSHE	庄园牧场	HY005	必选消费
2362	002919.XSHE	名臣健康	HY005	必选消费
2363	002946.XSHE	新乳业	HY005	必选消费
2364	002956.XSHE	西麦食品	HY005	必选消费
2365	300087.XSHE	荃银高科	HY005	必选消费
2366	300094.XSHE	国联水产	HY005	必选消费
2367	300106.XSHE	西部牧业	HY005	必选消费
2368	300138.XSHE	晨光生物	HY005	必选消费
2369	300146.XSHE	汤臣倍健	HY005	必选消费
2370	300175.XSHE	朗源股份	HY005	必选消费
2371	300189.XSHE	神农科技	HY005	必选消费
2372	300268.XSHE	佳沃股份	HY005	必选消费
2373	300313.XSHE	天山生物	HY005	必选消费
2374	300498.XSHE	温氏股份	HY005	必选消费
2375	300511.XSHE	雪榕生物	HY005	必选消费
2376	300673.XSHE	佩蒂股份	HY005	必选消费
2377	300729.XSHE	乐歌股份	HY005	必选消费
2378	300740.XSHE	御家汇	HY005	必选消费
2379	300741.XSHE	华宝股份	HY005	必选消费
2380	300755.XSHE	华致酒行	HY005	必选消费
2381	300761.XSHE	立华股份	HY005	必选消费
2382	300783.XSHE	三只松鼠	HY005	必选消费
2383	600056.XSHG	中国医药	HY005	必选消费
2384	600059.XSHG	古越龙山	HY005	必选消费
2385	600073.XSHG	上海梅林	HY005	必选消费
2386	600084.XSHG	*ST中葡	HY005	必选消费
2387	600097.XSHG	开创国际	HY005	必选消费
2388	600108.XSHG	亚盛集团	HY005	必选消费
2389	600127.XSHG	金健米业	HY005	必选消费
2390	600132.XSHG	重庆啤酒	HY005	必选消费
2391	600186.XSHG	*ST莲花	HY005	必选消费
2392	600189.XSHG	吉林森工	HY005	必选消费
2393	600191.XSHG	华资实业	HY005	必选消费
2394	600197.XSHG	伊力特	HY005	必选消费
2395	600199.XSHG	金种子酒	HY005	必选消费
2396	600211.XSHG	西藏药业	HY005	必选消费
2397	600238.XSHG	ST椰岛	HY005	必选消费
2398	600249.XSHG	两面针	HY005	必选消费
2399	600251.XSHG	冠农股份	HY005	必选消费
2400	600257.XSHG	大湖股份	HY005	必选消费
2401	600272.XSHG	开开实业	HY005	必选消费
2402	600275.XSHG	ST昌鱼	HY005	必选消费
2403	600298.XSHG	安琪酵母	HY005	必选消费
2404	600300.XSHG	维维股份	HY005	必选消费
2405	600305.XSHG	恒顺醋业	HY005	必选消费
2406	600315.XSHG	上海家化	HY005	必选消费
2407	600354.XSHG	敦煌种业	HY005	必选消费
2408	600359.XSHG	新农开发	HY005	必选消费
2409	600361.XSHG	华联综超	HY005	必选消费
2410	600365.XSHG	通葡股份	HY005	必选消费
2411	600371.XSHG	万向德农	HY005	必选消费
2412	600381.XSHG	青海春天	HY005	必选消费
2413	600419.XSHG	天润乳业	HY005	必选消费
2414	600429.XSHG	三元股份	HY005	必选消费
2415	600438.XSHG	通威股份	HY005	必选消费
2416	600439.XSHG	瑞贝卡	HY005	必选消费
2417	600467.XSHG	好当家	HY005	必选消费
2418	600506.XSHG	香梨股份	HY005	必选消费
2419	600511.XSHG	国药股份	HY005	必选消费
2420	600519.XSHG	贵州茅台	HY005	必选消费
2421	600530.XSHG	交大昂立	HY005	必选消费
2422	600540.XSHG	新赛股份	HY005	必选消费
2423	600543.XSHG	莫高股份	HY005	必选消费
2424	600559.XSHG	老白干酒	HY005	必选消费
2425	600573.XSHG	惠泉啤酒	HY005	必选消费
2426	600597.XSHG	光明乳业	HY005	必选消费
2427	600598.XSHG	北大荒	HY005	必选消费
2428	600600.XSHG	青岛啤酒	HY005	必选消费
2429	600616.XSHG	金枫酒业	HY005	必选消费
2430	600647.XSHG	同达创业	HY005	必选消费
2431	600702.XSHG	舍得酒业	HY005	必选消费
2432	600713.XSHG	南京医药	HY005	必选消费
2433	600737.XSHG	中粮糖业	HY005	必选消费
2434	600779.XSHG	水井坊	HY005	必选消费
2435	600809.XSHG	山西汾酒	HY005	必选消费
2436	600811.XSHG	东方集团	HY005	必选消费
2437	600827.XSHG	百联股份	HY005	必选消费
2438	600829.XSHG	人民同泰	HY005	必选消费
2439	600833.XSHG	第一医药	HY005	必选消费
2440	600861.XSHG	北京城乡	HY005	必选消费
2441	600866.XSHG	星湖科技	HY005	必选消费
2442	600872.XSHG	中炬高新	HY005	必选消费
2443	600873.XSHG	梅花生物	HY005	必选消费
2444	600882.XSHG	妙可蓝多	HY005	必选消费
2445	600887.XSHG	伊利股份	HY005	必选消费
2446	600929.XSHG	湖南盐业	HY005	必选消费
2447	600962.XSHG	国投中鲁	HY005	必选消费
2448	600965.XSHG	福成股份	HY005	必选消费
2449	600975.XSHG	新五丰	HY005	必选消费
2450	600998.XSHG	九州通	HY005	必选消费
2451	601116.XSHG	三江购物	HY005	必选消费
2452	601118.XSHG	海南橡胶	HY005	必选消费
2453	601579.XSHG	会稽山	HY005	必选消费
2454	601607.XSHG	上海医药	HY005	必选消费
2455	601933.XSHG	永辉超市	HY005	必选消费
2456	601952.XSHG	苏垦农发	HY005	必选消费
2457	603020.XSHG	爱普股份	HY005	必选消费
2458	603027.XSHG	千禾味业	HY005	必选消费
2459	603031.XSHG	安德利	HY005	必选消费
2460	603043.XSHG	广州酒家	HY005	必选消费
2461	603059.XSHG	倍加洁	HY005	必选消费
2462	603156.XSHG	养元饮品	HY005	必选消费
2463	603198.XSHG	迎驾贡酒	HY005	必选消费
2464	603233.XSHG	大参林	HY005	必选消费
2465	603288.XSHG	海天味业	HY005	必选消费
2466	603317.XSHG	天味食品	HY005	必选消费
2467	603336.XSHG	宏辉果蔬	HY005	必选消费
2468	603345.XSHG	安井食品	HY005	必选消费
2469	603363.XSHG	傲农生物	HY005	必选消费
2470	603368.XSHG	柳药股份	HY005	必选消费
2471	603369.XSHG	今世缘	HY005	必选消费
2472	603517.XSHG	绝味食品	HY005	必选消费
2473	603536.XSHG	惠发食品	HY005	必选消费
2474	603589.XSHG	口子窖	HY005	必选消费
2475	603605.XSHG	珀莱雅	HY005	必选消费
2476	603609.XSHG	禾丰牧业	HY005	必选消费
2477	603630.XSHG	拉芳家化	HY005	必选消费
2478	603668.XSHG	天马科技	HY005	必选消费
2479	603696.XSHG	安记食品	HY005	必选消费
2480	603697.XSHG	有友食品	HY005	必选消费
2481	603708.XSHG	家家悦	HY005	必选消费
2482	603711.XSHG	香飘飘	HY005	必选消费
2483	603739.XSHG	蔚蓝生物	HY005	必选消费
2484	603755.XSHG	日辰股份	HY005	必选消费
2485	603777.XSHG	来伊份	HY005	必选消费
2486	603779.XSHG	威龙股份	HY005	必选消费
2487	603848.XSHG	好太太	HY005	必选消费
2488	603866.XSHG	桃李面包	HY005	必选消费
2489	603883.XSHG	老百姓	HY005	必选消费
2490	603886.XSHG	元祖股份	HY005	必选消费
2491	603919.XSHG	金徽酒	HY005	必选消费
2492	603939.XSHG	益丰药房	HY005	必选消费
2493	603983.XSHG	丸美股份	HY005	必选消费
2494	000004.XSHE	国农科技	HY006	医药卫生
2495	000028.XSHE	国药一致	HY006	医药卫生
2496	000078.XSHE	海王生物	HY006	医药卫生
2497	000150.XSHE	宜华健康	HY006	医药卫生
2498	000153.XSHE	丰原药业	HY006	医药卫生
2499	000403.XSHE	振兴生化	HY006	医药卫生
2500	000411.XSHE	英特集团	HY006	医药卫生
2501	000423.XSHE	东阿阿胶	HY006	医药卫生
2502	000504.XSHE	*ST生物	HY006	医药卫生
2503	000513.XSHE	丽珠集团	HY006	医药卫生
2504	000516.XSHE	国际医学	HY006	医药卫生
2505	000518.XSHE	四环生物	HY006	医药卫生
2506	000534.XSHE	万泽股份	HY006	医药卫生
2507	000538.XSHE	云南白药	HY006	医药卫生
2508	000566.XSHE	海南海药	HY006	医药卫生
2509	000590.XSHE	启迪古汉	HY006	医药卫生
2510	000597.XSHE	东北制药	HY006	医药卫生
2511	000623.XSHE	吉林敖东	HY006	医药卫生
2512	000650.XSHE	仁和药业	HY006	医药卫生
2513	000661.XSHE	长春高新	HY006	医药卫生
2514	000705.XSHE	浙江震元	HY006	医药卫生
2515	000710.XSHE	贝瑞基因	HY006	医药卫生
2516	000739.XSHE	普洛药业	HY006	医药卫生
2517	000756.XSHE	新华制药	HY006	医药卫生
2518	000766.XSHE	通化金马	HY006	医药卫生
2519	000788.XSHE	北大医药	HY006	医药卫生
2520	000790.XSHE	泰合健康	HY006	医药卫生
2521	000813.XSHE	德展健康	HY006	医药卫生
2522	000908.XSHE	景峰医药	HY006	医药卫生
2523	000915.XSHE	山大华特	HY006	医药卫生
2524	000919.XSHE	金陵药业	HY006	医药卫生
2525	000931.XSHE	中关村	HY006	医药卫生
2526	000950.XSHE	重药控股	HY006	医药卫生
2527	000952.XSHE	广济药业	HY006	医药卫生
2528	000963.XSHE	华东医药	HY006	医药卫生
2529	000989.XSHE	九芝堂	HY006	医药卫生
2530	000999.XSHE	华润三九	HY006	医药卫生
2531	002001.XSHE	新和成	HY006	医药卫生
2532	002007.XSHE	华兰生物	HY006	医药卫生
2533	002019.XSHE	亿帆医药	HY006	医药卫生
2534	002020.XSHE	京新药业	HY006	医药卫生
2535	002022.XSHE	科华生物	HY006	医药卫生
2536	002030.XSHE	达安基因	HY006	医药卫生
2537	002038.XSHE	双鹭药业	HY006	医药卫生
2538	002044.XSHE	美年健康	HY006	医药卫生
2539	002099.XSHE	海翔药业	HY006	医药卫生
2540	002102.XSHE	ST冠福	HY006	医药卫生
2541	002107.XSHE	沃华医药	HY006	医药卫生
2542	002118.XSHE	紫鑫药业	HY006	医药卫生
2543	002166.XSHE	莱茵生物	HY006	医药卫生
2544	002172.XSHE	澳洋健康	HY006	医药卫生
2545	002173.XSHE	创新医疗	HY006	医药卫生
2546	002198.XSHE	嘉应制药	HY006	医药卫生
2547	002219.XSHE	恒康医疗	HY006	医药卫生
2548	002223.XSHE	鱼跃医疗	HY006	医药卫生
2549	002252.XSHE	上海莱士	HY006	医药卫生
2550	002262.XSHE	恩华药业	HY006	医药卫生
2551	002275.XSHE	桂林三金	HY006	医药卫生
2552	002287.XSHE	奇正藏药	HY006	医药卫生
2553	002294.XSHE	信立泰	HY006	医药卫生
2554	002317.XSHE	众生药业	HY006	医药卫生
2555	002332.XSHE	仙琚制药	HY006	医药卫生
2556	002349.XSHE	精华制药	HY006	医药卫生
2557	002365.XSHE	永安药业	HY006	医药卫生
2558	002370.XSHE	亚太药业	HY006	医药卫生
2559	002382.XSHE	蓝帆医疗	HY006	医药卫生
2560	002390.XSHE	信邦制药	HY006	医药卫生
2561	002393.XSHE	力生制药	HY006	医药卫生
2562	002399.XSHE	海普瑞	HY006	医药卫生
2563	002411.XSHE	延安必康	HY006	医药卫生
2564	002412.XSHE	汉森制药	HY006	医药卫生
2565	002422.XSHE	科伦药业	HY006	医药卫生
2566	002424.XSHE	贵州百灵	HY006	医药卫生
2567	002432.XSHE	九安医疗	HY006	医药卫生
2568	002433.XSHE	太安堂	HY006	医药卫生
2569	002435.XSHE	长江健康	HY006	医药卫生
2570	002437.XSHE	誉衡药业	HY006	医药卫生
2571	002462.XSHE	嘉事堂	HY006	医药卫生
2572	002524.XSHE	光正集团	HY006	医药卫生
2573	002550.XSHE	千红制药	HY006	医药卫生
2574	002551.XSHE	尚荣医疗	HY006	医药卫生
2575	002562.XSHE	兄弟科技	HY006	医药卫生
2576	002566.XSHE	益盛药业	HY006	医药卫生
2577	002581.XSHE	未名医药	HY006	医药卫生
2578	002589.XSHE	瑞康医药	HY006	医药卫生
2579	002603.XSHE	以岭药业	HY006	医药卫生
2580	002614.XSHE	奥佳华	HY006	医药卫生
2581	002626.XSHE	金达威	HY006	医药卫生
2582	002644.XSHE	佛慈制药	HY006	医药卫生
2583	002653.XSHE	海思科	HY006	医药卫生
2584	002675.XSHE	东诚药业	HY006	医药卫生
2585	002680.XSHE	长生退	HY006	医药卫生
2586	002688.XSHE	金河生物	HY006	医药卫生
2587	002693.XSHE	双成药业	HY006	医药卫生
2588	002728.XSHE	特一药业	HY006	医药卫生
2589	002737.XSHE	葵花药业	HY006	医药卫生
2590	002750.XSHE	龙津药业	HY006	医药卫生
2591	002755.XSHE	奥赛康	HY006	医药卫生
2592	002758.XSHE	华通医药	HY006	医药卫生
2593	002773.XSHE	康弘药业	HY006	医药卫生
2594	002788.XSHE	鹭燕医药	HY006	医药卫生
2595	002817.XSHE	黄山胶囊	HY006	医药卫生
2596	002821.XSHE	凯莱英	HY006	医药卫生
2597	002826.XSHE	易明医药	HY006	医药卫生
2598	002864.XSHE	盘龙药业	HY006	医药卫生
2599	002868.XSHE	绿康生化	HY006	医药卫生
2600	002872.XSHE	*ST天圣	HY006	医药卫生
2601	002873.XSHE	新天药业	HY006	医药卫生
2602	002880.XSHE	卫光生物	HY006	医药卫生
2603	002898.XSHE	赛隆药业	HY006	医药卫生
2604	002900.XSHE	哈三联	HY006	医药卫生
2605	002901.XSHE	大博医疗	HY006	医药卫生
2606	002907.XSHE	华森制药	HY006	医药卫生
2607	002923.XSHE	润都股份	HY006	医药卫生
2608	002932.XSHE	明德生物	HY006	医药卫生
2609	002940.XSHE	昂利康	HY006	医药卫生
2610	002950.XSHE	奥美医疗	HY006	医药卫生
2611	300003.XSHE	乐普医疗	HY006	医药卫生
2612	300006.XSHE	莱美药业	HY006	医药卫生
2613	300009.XSHE	安科生物	HY006	医药卫生
2614	300015.XSHE	爱尔眼科	HY006	医药卫生
2615	300016.XSHE	北陆药业	HY006	医药卫生
2616	300026.XSHE	红日药业	HY006	医药卫生
2617	300030.XSHE	阳普医疗	HY006	医药卫生
2618	300039.XSHE	上海凯宝	HY006	医药卫生
2619	300049.XSHE	福瑞股份	HY006	医药卫生
2620	300086.XSHE	康芝药业	HY006	医药卫生
2621	300108.XSHE	吉药控股	HY006	医药卫生
2622	300110.XSHE	华仁药业	HY006	医药卫生
2623	300119.XSHE	瑞普生物	HY006	医药卫生
2624	300122.XSHE	智飞生物	HY006	医药卫生
2625	300142.XSHE	沃森生物	HY006	医药卫生
2626	300143.XSHE	盈康生命	HY006	医药卫生
2627	300147.XSHE	香雪制药	HY006	医药卫生
2628	300149.XSHE	量子生物	HY006	医药卫生
2629	300158.XSHE	振东制药	HY006	医药卫生
2630	300181.XSHE	佐力药业	HY006	医药卫生
2631	300194.XSHE	福安药业	HY006	医药卫生
2632	300199.XSHE	翰宇药业	HY006	医药卫生
2633	300204.XSHE	舒泰神	HY006	医药卫生
2634	300206.XSHE	理邦仪器	HY006	医药卫生
2635	300233.XSHE	金城医药	HY006	医药卫生
2636	300238.XSHE	冠昊生物	HY006	医药卫生
2637	300239.XSHE	东宝生物	HY006	医药卫生
2638	300244.XSHE	迪安诊断	HY006	医药卫生
2639	300246.XSHE	宝莱特	HY006	医药卫生
2640	300254.XSHE	仟源医药	HY006	医药卫生
2641	300255.XSHE	常山药业	HY006	医药卫生
2642	300267.XSHE	尔康制药	HY006	医药卫生
2643	300273.XSHE	和佳股份	HY006	医药卫生
2644	300289.XSHE	利德曼	HY006	医药卫生
2645	300294.XSHE	博雅生物	HY006	医药卫生
2646	300298.XSHE	三诺生物	HY006	医药卫生
2647	300314.XSHE	戴维医疗	HY006	医药卫生
2648	300318.XSHE	博晖创新	HY006	医药卫生
2649	300326.XSHE	凯利泰	HY006	医药卫生
2650	300347.XSHE	泰格医药	HY006	医药卫生
2651	300357.XSHE	我武生物	HY006	医药卫生
2652	300363.XSHE	博腾股份	HY006	医药卫生
2653	300381.XSHE	溢多利	HY006	医药卫生
2654	300396.XSHE	迪瑞医疗	HY006	医药卫生
2655	300401.XSHE	花园生物	HY006	医药卫生
2656	300404.XSHE	博济医药	HY006	医药卫生
2657	300406.XSHE	九强生物	HY006	医药卫生
2658	300434.XSHE	金石亚药	HY006	医药卫生
2659	300436.XSHE	广生堂	HY006	医药卫生
2660	300439.XSHE	美康生物	HY006	医药卫生
2661	300452.XSHE	山河药辅	HY006	医药卫生
2662	300453.XSHE	三鑫医疗	HY006	医药卫生
2663	300463.XSHE	迈克生物	HY006	医药卫生
2664	300482.XSHE	万孚生物	HY006	医药卫生
2665	300485.XSHE	赛升药业	HY006	医药卫生
2666	300497.XSHE	富祥股份	HY006	医药卫生
2667	300519.XSHE	新光药业	HY006	医药卫生
2668	300529.XSHE	健帆生物	HY006	医药卫生
2669	300534.XSHE	陇神戎发	HY006	医药卫生
2670	300558.XSHE	贝达药业	HY006	医药卫生
2671	300562.XSHE	乐心医疗	HY006	医药卫生
2672	300573.XSHE	兴齐眼药	HY006	医药卫生
2673	300583.XSHE	赛托生物	HY006	医药卫生
2674	300584.XSHE	海辰药业	HY006	医药卫生
2675	300595.XSHE	欧普康视	HY006	医药卫生
2676	300601.XSHE	康泰生物	HY006	医药卫生
2677	300630.XSHE	普利制药	HY006	医药卫生
2678	300633.XSHE	开立医疗	HY006	医药卫生
2679	300636.XSHE	同和药业	HY006	医药卫生
2680	300639.XSHE	凯普生物	HY006	医药卫生
2681	300642.XSHE	透景生命	HY006	医药卫生
2682	300653.XSHE	正海生物	HY006	医药卫生
2683	300676.XSHE	华大基因	HY006	医药卫生
2684	300677.XSHE	英科医疗	HY006	医药卫生
2685	300683.XSHE	海特生物	HY006	医药卫生
2686	300685.XSHE	艾德生物	HY006	医药卫生
2687	300702.XSHE	天宇股份	HY006	医药卫生
2688	300705.XSHE	九典制药	HY006	医药卫生
2689	300723.XSHE	一品红	HY006	医药卫生
2690	300725.XSHE	药石科技	HY006	医药卫生
2691	300753.XSHE	爱朋医疗	HY006	医药卫生
2692	300759.XSHE	康龙化成	HY006	医药卫生
2693	300760.XSHE	迈瑞医疗	HY006	医药卫生
2694	300765.XSHE	新诺威	HY006	医药卫生
2695	300791.XSHE	仙乐健康	HY006	医药卫生
2696	600055.XSHG	万东医疗	HY006	医药卫生
2697	600056.XSHG	中国医药	HY006	医药卫生
2698	600062.XSHG	华润双鹤	HY006	医药卫生
2699	600079.XSHG	人福医药	HY006	医药卫生
2700	600080.XSHG	金花股份	HY006	医药卫生
2701	600085.XSHG	同仁堂	HY006	医药卫生
2702	600090.XSHG	同济堂	HY006	医药卫生
2703	600129.XSHG	太极集团	HY006	医药卫生
2704	600161.XSHG	天坛生物	HY006	医药卫生
2705	600195.XSHG	中牧股份	HY006	医药卫生
2706	600196.XSHG	复星医药	HY006	医药卫生
2707	600201.XSHG	生物股份	HY006	医药卫生
2708	600211.XSHG	西藏药业	HY006	医药卫生
2709	600216.XSHG	浙江医药	HY006	医药卫生
2710	600222.XSHG	太龙药业	HY006	医药卫生
2711	600227.XSHG	圣济堂	HY006	医药卫生
2712	600252.XSHG	中恒集团	HY006	医药卫生
2713	600267.XSHG	海正药业	HY006	医药卫生
2714	600272.XSHG	开开实业	HY006	医药卫生
2715	600276.XSHG	恒瑞医药	HY006	医药卫生
2716	600285.XSHG	羚锐制药	HY006	医药卫生
2717	600299.XSHG	安迪苏	HY006	医药卫生
2718	600329.XSHG	中新药业	HY006	医药卫生
2719	600332.XSHG	白云山	HY006	医药卫生
2720	600351.XSHG	亚宝药业	HY006	医药卫生
2721	600380.XSHG	健康元	HY006	医药卫生
2722	600420.XSHG	现代制药	HY006	医药卫生
2723	600422.XSHG	昆药集团	HY006	医药卫生
2724	600436.XSHG	片仔癀	HY006	医药卫生
2725	600479.XSHG	千金药业	HY006	医药卫生
2726	600488.XSHG	天药股份	HY006	医药卫生
2727	600511.XSHG	国药股份	HY006	医药卫生
2728	600513.XSHG	联环药业	HY006	医药卫生
2729	600518.XSHG	ST康美	HY006	医药卫生
2730	600521.XSHG	华海药业	HY006	医药卫生
2731	600529.XSHG	山东药玻	HY006	医药卫生
2732	600535.XSHG	天士力	HY006	医药卫生
2733	600538.XSHG	国发股份	HY006	医药卫生
2734	600557.XSHG	康缘药业	HY006	医药卫生
2735	600566.XSHG	济川药业	HY006	医药卫生
2736	600568.XSHG	中珠医疗	HY006	医药卫生
2737	600572.XSHG	康恩贝	HY006	医药卫生
2738	600587.XSHG	新华医疗	HY006	医药卫生
2739	600594.XSHG	益佰制药	HY006	医药卫生
2740	600613.XSHG	神奇制药	HY006	医药卫生
2741	600624.XSHG	复旦复华	HY006	医药卫生
2742	600645.XSHG	中源协和	HY006	医药卫生
2743	600664.XSHG	哈药股份	HY006	医药卫生
2744	600671.XSHG	天目药业	HY006	医药卫生
2745	600713.XSHG	南京医药	HY006	医药卫生
2746	600721.XSHG	*ST百花	HY006	医药卫生
2747	600750.XSHG	江中药业	HY006	医药卫生
2748	600763.XSHG	通策医疗	HY006	医药卫生
2749	600771.XSHG	广誉远	HY006	医药卫生
2750	600781.XSHG	ST辅仁	HY006	医药卫生
2751	600789.XSHG	鲁抗医药	HY006	医药卫生
2752	600812.XSHG	华北制药	HY006	医药卫生
2753	600829.XSHG	人民同泰	HY006	医药卫生
2754	600851.XSHG	海欣股份	HY006	医药卫生
2755	600867.XSHG	通化东宝	HY006	医药卫生
2756	600896.XSHG	览海投资	HY006	医药卫生
2757	600976.XSHG	健民集团	HY006	医药卫生
2758	600993.XSHG	马应龙	HY006	医药卫生
2759	601607.XSHG	上海医药	HY006	医药卫生
2760	603079.XSHG	圣达生物	HY006	医药卫生
2761	603108.XSHG	润达医疗	HY006	医药卫生
2762	603127.XSHG	昭衍新药	HY006	医药卫生
2763	603139.XSHG	康惠制药	HY006	医药卫生
2764	603168.XSHG	莎普爱思	HY006	医药卫生
2765	603222.XSHG	济民制药	HY006	医药卫生
2766	603229.XSHG	奥翔药业	HY006	医药卫生
2767	603259.XSHG	药明康德	HY006	医药卫生
2768	603301.XSHG	振德医疗	HY006	医药卫生
2769	603309.XSHG	维力医疗	HY006	医药卫生
2770	603367.XSHG	辰欣药业	HY006	医药卫生
2771	603368.XSHG	柳药股份	HY006	医药卫生
2772	603387.XSHG	基蛋生物	HY006	医药卫生
2773	603456.XSHG	九洲药业	HY006	医药卫生
2774	603520.XSHG	司太立	HY006	医药卫生
2775	603538.XSHG	美诺华	HY006	医药卫生
2776	603566.XSHG	普莱柯	HY006	医药卫生
2777	603567.XSHG	珍宝岛	HY006	医药卫生
2778	603579.XSHG	荣泰健康	HY006	医药卫生
2779	603590.XSHG	康辰药业	HY006	医药卫生
2780	603658.XSHG	安图生物	HY006	医药卫生
2781	603669.XSHG	灵康药业	HY006	医药卫生
2782	603676.XSHG	卫信康	HY006	医药卫生
2783	603707.XSHG	健友股份	HY006	医药卫生
2784	603716.XSHG	塞力斯	HY006	医药卫生
2785	603718.XSHG	海利生物	HY006	医药卫生
2786	603811.XSHG	诚意药业	HY006	医药卫生
2787	603858.XSHG	步长制药	HY006	医药卫生
2788	603880.XSHG	南卫股份	HY006	医药卫生
2789	603882.XSHG	金域医学	HY006	医药卫生
2790	603896.XSHG	寿仙谷	HY006	医药卫生
2791	603963.XSHG	大理药业	HY006	医药卫生
2792	603976.XSHG	正川股份	HY006	医药卫生
2793	603987.XSHG	康德莱	HY006	医药卫生
2794	603998.XSHG	方盛制药	HY006	医药卫生
2795	688016.XSHG	心脉医疗	HY006	医药卫生
2796	688029.XSHG	南微医学	HY006	医药卫生
2797	688068.XSHG	热景生物	HY006	医药卫生
2798	688139.XSHG	海尔生物	HY006	医药卫生
2799	688321.XSHG	微芯生物	HY006	医药卫生
2800	000001.XSHE	平安银行	HY007	金融
2801	000166.XSHE	申万宏源	HY007	金融
2802	000415.XSHE	渤海租赁	HY007	金融
2803	000416.XSHE	民生控股	HY007	金融
2804	000563.XSHE	陕国投A	HY007	金融
2805	000567.XSHE	海德股份	HY007	金融
2806	000617.XSHE	中油资本	HY007	金融
2807	000627.XSHE	天茂集团	HY007	金融
2808	000666.XSHE	经纬纺机	HY007	金融
2809	000686.XSHE	东北证券	HY007	金融
2810	000712.XSHE	锦龙股份	HY007	金融
2811	000728.XSHE	国元证券	HY007	金融
2812	000750.XSHE	国海证券	HY007	金融
2813	000776.XSHE	广发证券	HY007	金融
2814	000783.XSHE	长江证券	HY007	金融
2815	000987.XSHE	越秀金控	HY007	金融
2816	002142.XSHE	宁波银行	HY007	金融
2817	002423.XSHE	中粮资本	HY007	金融
2818	002500.XSHE	山西证券	HY007	金融
2819	002608.XSHE	江苏国信	HY007	金融
2820	002670.XSHE	国盛金控	HY007	金融
2821	002673.XSHE	西部证券	HY007	金融
2822	002736.XSHE	国信证券	HY007	金融
2823	002797.XSHE	第一创业	HY007	金融
2824	002807.XSHE	江阴银行	HY007	金融
2825	002839.XSHE	张家港行	HY007	金融
2826	002926.XSHE	华西证券	HY007	金融
2827	002936.XSHE	郑州银行	HY007	金融
2828	002939.XSHE	长城证券	HY007	金融
2829	002945.XSHE	华林证券	HY007	金融
2830	002948.XSHE	青岛银行	HY007	金融
2831	002958.XSHE	青农商行	HY007	金融
2832	002961.XSHE	瑞达期货	HY007	金融
2833	002966.XSHE	苏州银行	HY007	金融
2834	300023.XSHE	宝德股份	HY007	金融
2835	300059.XSHE	东方财富	HY007	金融
2836	300309.XSHE	吉艾科技	HY007	金融
2837	600000.XSHG	浦发银行	HY007	金融
2838	600015.XSHG	华夏银行	HY007	金融
2839	600016.XSHG	民生银行	HY007	金融
2840	600030.XSHG	中信证券	HY007	金融
2841	600036.XSHG	招商银行	HY007	金融
2842	600053.XSHG	九鼎投资	HY007	金融
2843	600061.XSHG	国投资本	HY007	金融
2844	600109.XSHG	国金证券	HY007	金融
2845	600120.XSHG	浙江东方	HY007	金融
2846	600155.XSHG	华创阳安	HY007	金融
2847	600291.XSHG	西水股份	HY007	金融
2848	600318.XSHG	新力金融	HY007	金融
2849	600369.XSHG	西南证券	HY007	金融
2850	600390.XSHG	五矿资本	HY007	金融
2851	600599.XSHG	熊猫金控	HY007	金融
