	名称	代码	市值（亿元）	涨跌幅	pe	pb	一级行业代码	一级行业名称	二级行业代码	二级行业名称	持有市值（元）	日盈亏	相关指数
185	梅花生物	600873.XSHG	128.21	0.0%	11.37	1.44	801010	农林牧渔I	801012	农产品加工II	1043.53	0.0	中证1000,中证红利
186	雅戈尔	600177.XSHG	344.46	0.0%	7.81	1.28	801180	房地产I	801181	房地产开发II	1030.21	0.0	沪深300,300价值,中证红利
187	奥飞娱乐	002292.XSHE	120.52	0.0%	-7.61	2.99	801760	传媒I	801761	文化传媒II	1015.17	0.0	中证1000,养老产业
188	荣盛发展	002146.XSHE	385.68	0.0%	4.43	1.05	801180	房地产I	801181	房地产开发II	1014.46	0.0	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
189	三安光电	600703.XSHG	717.8	0.0%	51.68	3.32	801080	电子I	801084	光学光电子II	1014.15	0.0	上证50,沪深300,中证环保
190	大秦铁路	601006.XSHG	1177.45	0.0%	8.28	1.06	801170	交通运输I	801177	铁路运输II	1012.07	0.0	沪深300,300价值,中证红利
191	汇川技术	300124.XSHE	458.7	0.0%	45.02	6.8	801730	电气设备I	801732	电气自动化设备II	1006.41	0.0	沪深300,创业板,中证环保
192	安科生物	300009.XSHE	155.87	0.0%	54.02	5.64	801150	医药生物I	801152	生物制品II	1006.29	0.0	中证500,创业板,全指医药
193	杰瑞股份	002353.XSHE	297.89	0.0%	25.74	3.21	801890	机械设备I	801074	专用设备II	1003.98	0.0	中证500
194	今世缘	603369.XSHG	380.24	0.0%	26.86	5.45	801120	食品饮料I	801123	饮料制造II	1001.48	0.0	中证500
195	兴蓉环境	000598.XSHE	134.98	0.0%	12.59	1.22	801160	公用事业I	801164	水务II	999.73	0.0	中证500,中证环保
196	长江证券	000783.XSHE	346.7	0.0%	30.18	1.29	801790	非银金融I	801193	证券II	997.63	0.0	沪深300,300价值,基本面60,基本面120,证券公司,金融地产
197	特锐德	300001.XSHE	155.72	0.0%	81.68	4.81	801730	电气设备I	801734	高低压设备II	997.54	0.0	中证500,创业板,中证环保
198	九牧王	601566.XSHG	63.44	0.0%	11.24	1.48	801130	纺织服装I	801132	服装家纺II	995.61	0.0	中证1000,中证红利
199	华新水泥	600801.XSHG	461.67	0.0%	6.98	2.33	801710	建筑材料I	801711	水泥制造II	991.47	0.0	中证500
200	粤高速A	000429.XSHE	166.64	0.0%	10.65	1.74	801170	交通运输I	801175	高速公路II	989.6	0.0	中证1000,中证红利
201	常宝股份	002478.XSHE	54.72	0.0%	8.76	1.25	801040	钢铁I	801041	钢铁II	988.97	0.0	中证红利
202	安琪酵母	600298.XSHG	244.75	0.0%	28.84	5.1	801010	农林牧渔I	801012	农产品加工II	988.96	0.0	中证500
203	水晶光电	002273.XSHE	151.71	0.0%	35.85	3.8	801080	电子I	801084	光学光电子II	983.95	0.0	中证500
204	深南电路	002916.XSHE	497.43	0.0%	45.57	11.28	801080	电子I	801083	元件II	983.95	0.0	中证500
205	老板电器	002508.XSHE	290.31	0.0%	18.76	4.55	801110	家用电器I	801111	白色家电II	982.77	0.0	沪深300,养老产业
206	旗滨集团	601636.XSHG	120.68	0.0%	10.26	1.55	801710	建筑材料I	801712	玻璃制造II	980.14	0.0	中证1000,中证红利
207	湖北能源	000883.XSHE	270.06	0.0%	17.03	0.99	801160	公用事业I	801161	电力II	976.04	0.0	中证500,中证环保
208	孚日股份	002083.XSHE	54.48	0.0%	11.4	1.51	801130	纺织服装I	801131	纺织制造II	973.56	0.0	中证红利
209	华工科技	000988.XSHE	188.33	0.0%	38.45	3.09	801080	电子I	801082	其他电子II	966.43	0.0	中证500
210	延安必康	002411.XSHE	250.22	0.0%	86.9	2.51	801150	医药生物I	801151	化学制药II	961.59	0.0	沪深300,养老产业,全指医药
211	康泰生物	300601.XSHE	515.98	0.0%	105.23	21.08	801150	医药生物I	801152	生物制品II	955.28	0.0	创业板,全指医药
212	招商轮船	601872.XSHG	356.11	0.0%	24.57	1.68	801170	交通运输I	801176	航运II	953.91	0.0	中证500
213	华策影视	300133.XSHE	109.38	0.0%	-90.97	1.57	801760	传媒I	801761	文化传媒II	953.18	0.0	中证500,创业板,中证传媒
214	杉杉股份	600884.XSHG	128.56	0.0%	36.85	1.12	801080	电子I	801082	其他电子II	952.0	0.0	中证500,中证环保
215	亿帆医药	002019.XSHE	168.02	0.0%	21.86	2.31	801150	医药生物I	801151	化学制药II	950.98	0.0	中证500,全指医药
216	银泰黄金	000975.XSHE	242.96	0.0%	28.87	2.76	801050	有色金属I	801053	黄金II	948.9	0.0	中证500
217	首创股份	600008.XSHG	185.35	0.0%	21.65	1.7	801160	公用事业I	801164	水务II	947.59	0.0	中证500,中证环保
218	天茂集团	000627.XSHE	325.59	0.0%	24.47	1.6	801790	非银金融I	801194	保险II	947.53	0.0	沪深300,基本面120,养老产业,金融地产
219	中顺洁柔	002511.XSHE	167.28	0.0%	31.44	4.34	801140	轻工制造I	801143	造纸II	947.28	0.0	中证1000,养老产业
220	宝钢股份	600019.XSHG	1200.59	0.0%	8.17	0.69	801040	钢铁I	801041	钢铁II	946.48	0.0	上证50,沪深300,300价值,中证红利
221	北方华创	002371.XSHE	366.36	0.0%	128.8	9.79	801080	电子I	801081	半导体II	946.4	0.0	中证500
222	太阳纸业	002078.XSHE	229.11	0.0%	11.93	1.67	801140	轻工制造I	801143	造纸II	943.97	0.0	基本面120,中证500
223	常熟银行	601128.XSHG	226.67	0.0%	13.05	1.4	801780	银行I	801192	银行II	942.62	0.0	中证500,金融地产
224	冀东水泥	000401.XSHE	204.15	0.0%	9.56	1.59	801710	建筑材料I	801711	水泥制造II	935.98	0.0	基本面120,中证500
225	上海电力	600021.XSHG	193.67	0.0%	6.71	1.23	801160	公用事业I	801161	电力II	934.46	0.0	中证500,中证环保
226	财通证券	601108.XSHG	346.34	0.0%	30.35	1.73	801790	非银金融I	801193	证券II	934.07	0.0	沪深300,证券公司,金融地产
227	信立泰	002294.XSHE	189.96	0.0%	18.53	2.9	801150	医药生物I	801151	化学制药II	931.85	0.0	沪深300,基本面120,养老产业,全指医药
228	宁沪高速	600377.XSHG	546.6	0.0%	12.76	1.98	801170	交通运输I	801175	高速公路II	930.56	0.0	中证红利
229	卫士通	002268.XSHE	198.35	0.0%	152.5	4.58	801750	计算机I	801101	计算机设备II	921.36	0.0	中证500
230	佛山照明	000541.XSHE	68.29	0.0%	23.99	1.56	801080	电子I	801084	光学光电子II	912.08	0.0	中证500,中证红利
231	水井坊	600779.XSHG	279.74	0.0%	37.01	14.49	801120	食品饮料I	801123	饮料制造II	911.35	0.0	中证500
232	物产中大	600704.XSHG	255.64	0.0%	8.68	1.11	801170	交通运输I	801178	物流II	908.07	0.0	沪深300,300价值,中证红利
233	中信银行	601998.XSHG	2916.51	0.0%	6.02	0.67	801780	银行I	801192	银行II	907.44	0.0	沪深300,300价值,中证红利,金融地产
234	隆鑫通用	603766.XSHG	73.52	0.0%	7.95	1.05	801880	汽车I	801881	其他交运设备II	902.45	0.0	中证500,中证红利
235	福耀玻璃	600660.XSHG	548.63	0.0%	17.12	2.63	801880	汽车I	801093	汽车零部件II	897.96	0.0	沪深300,300价值,中证红利
236	捷成股份	300182.XSHE	85.23	0.0%	-21.73	0.84	801760	传媒I	801761	文化传媒II	897.77	0.0	中证500,创业板,中证传媒
237	健康元	600380.XSHG	182.56	0.0%	21.82	1.77	801150	医药生物I	801151	化学制药II	897.48	0.0	中证500,全指医药
238	安迪苏	600299.XSHG	281.6	0.0%	27.38	2.04	801030	化工I	801034	化学制品II	889.87	0.0	沪深300,养老产业,全指医药
239	维信诺	002387.XSHE	222.79	0.0%	176.19	1.5	801080	电子I	801084	光学光电子II	886.31	0.0	中证500
240	东阳光	600673.XSHG	264.62	0.0%	25.22	3.87	801150	医药生物I	801151	化学制药II	881.3	0.0	中证500
241	绝味食品	603517.XSHG	264.75	0.0%	34.49	7.33	801120	食品饮料I	801124	食品加工II	881.3	0.0	中证500
242	盈趣科技	002925.XSHE	187.8	0.0%	21.89	4.91	801080	电子I	801085	电子制造II	874.62	0.0	沪深300,养老产业
243	许继电气	000400.XSHE	99.02	0.0%	31.87	1.24	801730	电气设备I	801732	电气自动化设备II	873.1	0.0	中证500,中证环保
244	飞科电器	603868.XSHG	155.99	0.0%	20.67	6.3	801110	家用电器I	801111	白色家电II	868.07	0.0	中证500,养老产业
245	迪安诊断	300244.XSHE	130.17	0.0%	29.03	3.26	801150	医药生物I	801153	医疗器械II	867.17	0.0	中证500,创业板,全指医药
246	金科股份	000656.XSHE	374.31	0.0%	6.6	1.52	801180	房地产I	801181	房地产开发II	866.84	0.0	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
247	浙富控股	002266.XSHE	81.33	0.0%	92.98	2.43	801730	电气设备I	801733	电源设备II	863.17	0.0	中证500,中证环保
248	国盛金控	002670.XSHE	215.37	0.0%	-109.06	1.86	801790	非银金融I	801193	证券II	862.3	0.0	中证500,证券公司,金融地产
249	浙数文化	600633.XSHG	107.67	0.0%	21.87	1.36	801760	传媒I	801752	互联网传媒II	860.45	0.0	中证500,中证传媒
250	南玻A	000012.XSHE	139.87	0.0%	26.48	1.47	801710	建筑材料I	801712	玻璃制造II	860.35	0.0	中证500,中证环保
251	宏发股份	600885.XSHG	214.19	0.0%	32.15	4.49	801730	电气设备I	801734	高低压设备II	858.77	0.0	中证500
252	铁汉生态	300197.XSHE	74.14	0.0%	-189.56	1.15	801720	建筑装饰I	801725	园林工程II	858.18	0.0	中证500,创业板,中证环保
253	首航节能	002665.XSHE	87.84	0.0%	-14.45	1.31	801730	电气设备I	801733	电源设备II	854.46	0.0	中证500,中证环保
254	天赐材料	002709.XSHE	97.22	0.0%	131.79	3.38	801030	化工I	801034	化学制品II	853.27	0.0	中证500,中证环保
255	光大证券	601788.XSHG	526.09	0.0%	44.07	1.07	801790	非银金融I	801193	证券II	853.11	0.0	沪深300,证券公司,金融地产
256	龙净环保	600388.XSHG	101.77	0.0%	12.28	1.85	801890	机械设备I	801074	专用设备II	853.02	0.0	中证500,中证环保
257	山东高速	600350.XSHG	228.53	0.0%	10.84	0.81	801170	交通运输I	801175	高速公路II	848.06	0.0	中证500,中证红利
258	航天电子	600879.XSHG	157.99	0.0%	33.97	1.29	801740	国防军工I	801741	航天装备II	843.75	0.0	中证500
259	北京银行	601169.XSHG	1169.21	0.0%	5.45	0.63	801780	银行I	801192	银行II	842.91	0.0	沪深300,300价值,金融地产
260	法拉电子	600563.XSHG	98.12	0.0%	22.75	3.98	801080	电子I	801083	元件II	840.36	0.0	中证500,中证红利
261	福斯特	603806.XSHG	214.47	0.0%	21.52	3.6	801730	电气设备I	801733	电源设备II	838.1	0.0	中证500,中证环保
262	华联控股	000036.XSHE	58.76	0.0%	7.0	1.24	801180	房地产I	801181	房地产开发II	837.82	0.0	中证1000,中证红利,金融地产
263	济川药业	600566.XSHG	176.51	0.0%	10.48	3.1	801150	医药生物I	801155	中药II	836.59	0.0	沪深300,养老产业,全指医药
264	苏泊尔	002032.XSHE	586.77	0.0%	32.35	9.21	801110	家用电器I	801111	白色家电II	836.57	0.0	沪深300,基本面120,养老产业
265	金融街	000402.XSHE	237.02	0.0%	6.58	0.73	801180	房地产I	801181	房地产开发II	835.47	0.0	沪深300,300价值,基本面60,基本面120,中证红利,金融地产
266	千方科技	002373.XSHE	249.9	0.0%	28.94	2.93	801750	计算机I	801222	计算机应用II	823.72	0.0	中证500
267	顺发恒业	000631.XSHE	65.92	0.0%	9.38	1.02	801180	房地产I	801181	房地产开发II	822.06	0.0	中证1000,中证红利
268	香江控股	600162.XSHG	74.03	0.0%	14.36	1.46	801180	房地产I	801181	房地产开发II	821.29	0.0	中证1000,中证红利,金融地产
269	瑞康医药	002589.XSHE	108.19	0.0%	20.65	1.22	801150	医药生物I	801154	医药商业II	818.47	0.0	中证500,全指医药
270	招商港口	001872.XSHE	315.65	0.0%	11.85	0.9	801170	交通运输I	801171	港口II	816.98	0.0	中证红利
271	海澜之家	600398.XSHG	339.9	0.0%	9.87	2.69	801130	纺织服装I	801132	服装家纺II	816.74	0.0	沪深300,300价值,中证红利
272	启迪环境	000826.XSHE	122.31	0.0%	52.14	0.92	801160	公用事业I	801162	环保工程及服务II	816.29	0.0	中证500,中证环保
273	上海环境	601200.XSHG	100.1	0.0%	19.24	1.59	801160	公用事业I	801162	环保工程及服务II	816.26	0.0	中证500,中证环保
274	九鼎投资	600053.XSHG	84.67	0.0%	16.6	4.1	801790	非银金融I	801191	多元金融II	816.16	0.0	中证500,养老产业,金融地产
275	木林森	002745.XSHE	157.73	0.0%	19.51	1.58	801080	电子I	801084	光学光电子II	816.1	0.0	中证500,中证环保
276	世荣兆业	002016.XSHE	68.21	0.0%	7.02	2.25	801180	房地产I	801181	房地产开发II	813.88	0.0	中证1000,中证红利,金融地产
277	寒锐钴业	300618.XSHE	173.79	0.0%	-511.08	10.81	801050	有色金属I	801054	稀有金属II	813.27	0.0	中证1000,创业板,中证环保
278	东吴证券	601555.XSHG	256.5	0.0%	23.48	1.24	801790	非银金融I	801193	证券II	811.71	0.0	沪深300,300价值,证券公司,金融地产
279	国电南瑞	600406.XSHG	1038.13	0.0%	26.0	3.67	801730	电气设备I	801732	电气自动化设备II	805.87	0.0	沪深300,中证环保
280	塞力斯	603716.XSHG	32.72	0.0%	29.24	2.07	801150	医药生物I	801154	医药商业II	793.94	0.0	养老产业,全指医药
281	浙江医药	600216.XSHG	120.25	0.0%	57.21	1.54	801150	医药生物I	801151	化学制药II	793.5	0.0	中证500,全指医药
282	均胜电子	600699.XSHG	195.03	0.0%	20.26	1.49	801880	汽车I	801093	汽车零部件II	788.67	0.0	中证500
283	国投资本	600061.XSHG	506.41	0.0%	16.67	1.31	801790	非银金融I	801193	证券II	787.25	0.0	沪深300,证券公司,金融地产
284	万邦达	300055.XSHE	60.39	0.0%	-37.19	1.04	801160	公用事业I	801162	环保工程及服务II	784.51	0.0	中证500,中证环保
285	伟明环保	603568.XSHG	200.78	0.0%	22.12	5.42	801160	公用事业I	801162	环保工程及服务II	782.47	0.0	中证500,中证环保
286	张江高科	600895.XSHG	224.56	0.0%	40.25	2.44	801180	房地产I	801182	园区开发II	781.38	0.0	中证500,金融地产
287	圣农发展	002299.XSHE	298.96	0.0%	8.78	3.26	801010	农林牧渔I	801017	畜禽养殖II	778.65	0.0	中证500
288	厦门空港	600897.XSHG	62.09	0.0%	11.86	1.72	801170	交通运输I	801174	机场II	777.22	0.0	中证红利
289	新兴铸管	000778.XSHE	159.24	0.0%	9.97	0.76	801040	钢铁I	801041	钢铁II	776.48	0.0	基本面60,基本面120,中证500
290	华友钴业	603799.XSHG	323.6	0.0%	-111.21	4.18	801050	有色金属I	801054	稀有金属II	776.4	0.0	沪深300,中证环保
291	隆平高科	000998.XSHE	169.76	0.0%	38.14	2.74	801010	农林牧渔I	801016	种植业II	776.15	0.0	中证500
292	国金证券	600109.XSHG	250.42	0.0%	21.27	1.23	801790	非银金融I	801193	证券II	775.08	0.0	沪深300,证券公司,金融地产
293	上海银行	601229.XSHG	1314.1	0.0%	6.53	0.86	801780	银行I	801192	银行II	772.99	0.0	上证50,沪深300,300价值,金融地产
294	宝信软件	600845.XSHG	387.77	0.0%	49.09	5.71	801750	计算机I	801222	计算机应用II	771.14	0.0	中证500
295	隆基股份	601012.XSHG	922.26	0.0%	21.2	3.58	801730	电气设备I	801733	电源设备II	770.29	0.0	沪深300,中证环保
296	重庆水务	601158.XSHG	262.08	0.0%	17.81	1.78	801160	公用事业I	801164	水务II	768.3	0.0	中证红利
297	平高电气	600312.XSHG	86.44	0.0%	21.5	0.97	801730	电气设备I	801734	高低压设备II	764.14	0.0	中证500,中证红利
298	中国宝安	000009.XSHE	115.55	0.0%	36.58	2.14	801230	综合I	801231	综合II	763.63	0.0	中证500
299	恒立液压	601100.XSHG	382.61	0.0%	36.99	7.37	801890	机械设备I	801072	通用机械II	763.63	0.0	中证500
300	士兰微	600460.XSHG	205.08	0.0%	294.8	5.99	801080	电子I	801081	半导体II	761.13	0.0	中证500
301	太平洋	601099.XSHG	226.98	0.0%	-30.49	2.22	801790	非银金融I	801193	证券II	760.41	0.0	证券公司,金融地产
302	金发科技	600143.XSHG	166.0	0.0%	18.16	1.62	801030	化工I	801036	塑料II	758.62	0.0	中证500
303	黄山旅游	600054.XSHG	64.84	0.0%	13.03	1.49	801210	休闲服务I	801212	景点II	754.39	0.0	中证1000,养老产业
304	洋河股份	002304.XSHE	1502.77	0.0%	18.28	4.14	801120	食品饮料I	801123	饮料制造II	752.92	0.0	沪深300,基本面60,基本面120,中证红利
305	光迅科技	002281.XSHE	194.65	0.0%	58.1	4.42	801770	通信I	801102	通信设备II	748.61	0.0	中证500
306	索菲亚	002572.XSHE	159.12	0.0%	16.12	3.13	801140	轻工制造I	801142	家用轻工II	748.61	0.0	中证500
307	鲁泰A	000726.XSHE	76.54	0.0%	9.42	1.04	801130	纺织服装I	801131	纺织制造II	746.04	0.0	中证1000,中证红利
308	仙琚制药	002332.XSHE	97.94	0.0%	25.74	3.47	801150	医药生物I	801151	化学制药II	743.03	0.0	中证500,全指医药
309	华宝股份	300741.XSHE	177.37	0.0%	14.49	2.41	801120	食品饮料I	801124	食品加工II	742.89	0.0	基本面120,中证1000,创业板,养老产业
310	横店东磁	002056.XSHE	114.56	0.0%	17.39	2.23	801050	有色金属I	801051	金属非金属新材料II	742.03	0.0	中证500,中证环保
311	老百姓	603883.XSHG	191.22	0.0%	37.89	5.77	801150	医药生物I	801154	医药商业II	740.0	0.0	中证500,全指医药
312	彩虹股份	600707.XSHG	136.36	0.0%	-36.61	0.69	801080	电子I	801084	光学光电子II	739.5	0.0	中证500,养老产业
313	中铁工业	600528.XSHG	223.71	0.0%	13.41	1.33	801890	机械设备I	801076	运输设备II	738.59	0.0	中证500
314	大北农	002385.XSHE	183.3	0.0%	49.76	1.82	801010	农林牧渔I	801014	饲料II	738.49	0.0	基本面120,中证500
315	养元饮品	603156.XSHG	304.56	0.0%	10.77	2.66	801120	食品饮料I	801123	饮料制造II	734.4	0.0	沪深300,养老产业
316	隧道股份	600820.XSHG	184.56	0.0%	8.84	0.86	801720	建筑装饰I	801723	基础建设II	733.58	0.0	中证500
317	双鹭药业	002038.XSHE	129.14	0.0%	23.8	2.7	801150	医药生物I	801152	生物制品II	728.76	0.0	中证500,全指医药
318	华胜天成	600410.XSHG	111.85	0.0%	-2160.95	2.24	801750	计算机I	801222	计算机应用II	728.58	0.0	中证500
319	凤凰传媒	601928.XSHG	184.0	0.0%	13.53	1.34	801760	传媒I	801761	文化传媒II	725.67	0.0	中证500,中证传媒
320	新大陆	000997.XSHE	158.68	0.0%	21.62	2.8	801750	计算机I	801101	计算机设备II	723.57	0.0	中证500
321	明阳智能	601615.XSHG	155.36	0.0%	22.81	2.53	801730	电气设备I	801733	电源设备II	719.32	0.0	中证500,中证环保
322	重庆钢铁	601005.XSHG	161.43	0.0%	15.71	0.84	801040	钢铁I	801041	钢铁II	718.56	0.0	中证500
323	上海机电	600835.XSHG	161.29	0.0%	14.7	1.44	801890	机械设备I	801074	专用设备II	716.46	0.0	中证500,中证红利
324	上海钢联	300226.XSHE	123.47	0.0%	73.68	11.21	801760	传媒I	801752	互联网传媒II	715.23	0.0	基本面120,中证1000,创业板,中证传媒
325	中集集团	000039.XSHE	345.81	0.0%	20.35	1.02	801890	机械设备I	801075	金属制品II	711.32	0.0	基本面60,基本面120,中证500
326	沙钢股份	002075.XSHE	132.19	0.0%	23.87	2.75	801040	钢铁I	801041	钢铁II	711.05	0.0	中证500
327	大名城	600094.XSHG	157.18	0.0%	16.43	1.25	801180	房地产I	801181	房地产开发II	708.96	0.0	中证500,金融地产
328	国药股份	600511.XSHG	186.66	0.0%	12.24	1.87	801150	医药生物I	801154	医药商业II	704.32	0.0	中证500,全指医药
329	永辉超市	601933.XSHG	713.0	0.0%	35.63	3.48	801200	商业贸易I	801203	一般零售II	703.62	0.0	沪深300,养老产业
330	航天发展	000547.XSHE	156.07	0.0%	29.16	2.09	801740	国防军工I	801743	地面兵装II	703.54	0.0	中证500
331	蓝光发展	600466.XSHG	208.58	0.0%	5.89	1.54	801180	房地产I	801181	房地产开发II	700.99	0.0	中证500,金融地产
332	金风科技	002202.XSHE	485.04	0.0%	20.31	1.74	801730	电气设备I	801733	电源设备II	697.54	0.0	沪深300,基本面60,基本面120,中证环保
333	环旭电子	601231.XSHG	360.99	0.0%	28.57	3.68	801080	电子I	801085	电子制造II	696.03	0.0	中证500
334	汤臣倍健	300146.XSHE	229.94	0.0%	20.26	3.11	801120	食品饮料I	801124	食品加工II	694.92	0.0	创业板,养老产业
335	东方国信	300166.XSHE	127.33	0.0%	24.49	2.45	801750	计算机I	801222	计算机应用II	691.98	0.0	中证500,创业板
